date_key,channel_id,spend
20241215,6,201.31
20241215,2,30.43
20241215,5,13.44
20241216,4,157.21
20241216,6,154.4
20241216,2,19.8
20241216,5,19.54
20241217,4,267.44
20241217,6,88.63
20241217,2,26.12
20241217,5,8.3
20241218,4,160.38
20241218,6,217.44
20241218,2,14.22
20241218,5,9.88
20241219,4,163.67
20241219,6,108.68
20241219,2,16.12
20241219,5,14.79
20241220,4,127.34
20241220,6,168.79
20241220,2,25.06
20241220,5,17.82
20241221,4,271.11
20241221,6,118.07
20241221,2,16.73
20241221,5,9.83
20241222,4,263.5
20241222,6,195.55
20241222,2,22.79
20241222,5,10.53
20241223,4,228.54
20241223,6,241.6
20241223,2,33.15
20241223,5,9.48
20241224,4,278.91
20241224,6,113.11
20241224,2,22.49
20241224,5,13.05
20241225,4,234.65
20241225,6,134.89
20241225,2,25.64
20241225,5,10.95
20241226,4,229.46
20241226,6,120.72
20241226,2,22.51
20241226,5,15.01
20241227,4,206.24
20241227,6,218.02
20241227,2,10.88
20241227,5,15.65
20241228,4,174.34
20241228,6,206.59
20241228,2,25.19
20241228,5,19.08
20241229,4,207.19
20241229,6,235.54
20241229,2,25.98
20241229,5,10.15
20241230,4,175.26
20241230,6,153.6
20241230,2,25.72
20241230,5,18.37
20241231,4,253.59
20241231,6,209.91
20241231,2,20.33
20241231,5,18.31
20250101,4,225.72
20250101,6,215.76
20250101,2,15.77
20250101,5,16.7
20250102,4,186.4
20250102,6,123.06
20250102,2,29.04
20250102,5,13.39
20250103,4,249.17
20250103,6,135.98
20250103,2,37.7
20250103,5,14.55
20250104,4,194.19
20250104,6,224.55
20250104,2,24.46
20250104,5,26.87
20250105,4,284.08
20250105,6,158.7
20250105,2,25.46
20250105,5,15.25
20250106,4,161.96
20250106,6,237.76
20250106,2,22.32
20250106,5,14.07
20250107,4,232.02
20250107,6,138.8
20250107,2,26.32
20250107,5,13.11
20250108,4,193.79
20250108,6,172.7
20250108,2,20.41
20250108,5,9.13
20250109,4,229.56
20250109,6,76.97
20250109,2,10.92
20250109,5,15.17
20250110,4,210.0
20250110,6,191.67
20250110,2,29.15
20250110,5,7.59
20250111,4,186.19
20250111,6,159.85
20250111,2,26.95
20250111,5,15.86
20250112,4,197.72
20250112,6,181.99
20250112,2,23.28
20250112,5,11.58
20250113,4,222.97
20250113,6,83.51
20250113,2,26.53
20250113,5,20.3
20250114,4,200.92
20250114,6,272.79
20250114,2,28.77
20250114,5,20.47
20250115,4,241.22
20250115,6,204.82
20250115,2,25.9
20250115,5,9.12
20250116,4,111.91
20250116,6,169.14
20250116,2,21.23
20250116,5,12.86
20250117,4,150.47
20250117,6,229.89
20250117,2,18.56
20250117,5,10.89
20250118,4,222.11
20250118,6,228.75
20250118,2,30.3
20250118,5,12.56
20250119,4,208.32
20250119,6,253.81
20250119,2,31.91
20250119,5,18.29
20250120,4,241.19
20250120,6,184.51
20250120,2,37.55
20250120,5,19.23
20250121,4,226.72
20250121,6,212.55
20250121,2,23.44
20250121,5,8.98
20250122,4,163.77
20250122,6,159.27
20250122,2,21.72
20250122,5,12.29
20250123,4,182.73
20250123,6,238.77
20250123,2,36.45
20250123,5,19.92
20250124,4,101.34
20250124,6,228.51
20250124,2,29.6
20250124,5,14.86
20250125,4,192.67
20250125,6,166.28
20250125,2,31.19
20250125,5,16.45
20250126,4,287.08
20250126,6,216.66
20250126,2,34.0
20250126,5,17.38
20250127,4,157.45
20250127,6,108.0
20250127,2,29.04
20250127,5,17.25
20250128,4,186.06
20250128,6,191.13
20250128,2,22.16
20250128,5,13.15
20250129,4,141.17
20250129,6,182.01
20250129,2,21.77
20250129,5,16.42
20250130,4,123.57
20250130,6,207.08
20250130,2,21.78
20250130,5,11.0
20250131,4,195.8
20250131,6,108.08
20250131,2,23.18
20250131,5,15.46
20250201,4,224.0
20250201,6,200.7
20250201,2,21.45
20250201,5,17.92
20250202,4,234.64
20250202,6,216.72
20250202,2,35.37
20250202,5,9.18
20250203,4,198.96
20250203,6,145.67
20250203,2,38.36
20250203,5,17.24
20250204,4,235.79
20250204,6,233.82
20250204,2,25.08
20250204,5,16.75
20250205,4,194.92
20250205,6,118.6
20250205,2,30.61
20250205,5,11.4
20250206,4,261.17
20250206,6,228.76
20250206,2,10.97
20250206,5,18.92
20250207,4,234.0
20250207,6,136.36
20250207,2,14.13
20250207,5,14.73
20250208,4,210.18
20250208,6,229.14
20250208,2,25.4
20250208,5,10.92
20250209,4,134.54
20250209,6,186.59
20250209,2,25.03
20250209,5,19.95
20250210,4,192.95
20250210,6,198.84
20250210,2,24.17
20250210,5,4.87
20250211,4,259.38
20250211,6,160.83
20250211,2,29.12
20250211,5,15.63
20250212,4,165.62
20250212,6,172.16
20250212,2,24.8
20250212,5,15.69
20250213,4,248.18
20250213,6,181.37
20250213,2,35.91
20250213,5,18.15
20250214,4,274.78
20250214,6,217.12
20250214,2,25.48
20250214,5,17.74
20250215,4,288.68
20250215,6,185.67
20250215,2,31.57
20250215,5,10.12
20250216,4,280.45
20250216,6,145.31
20250216,2,16.85
20250216,5,13.95
20250217,4,231.41
20250217,6,195.06
20250217,2,33.07
20250217,5,12.91
20250218,4,310.42
20250218,6,254.08
20250218,2,26.41
20250218,5,11.9
20250219,4,356.99
20250219,6,257.62
20250219,2,26.19
20250219,5,9.89
20250220,4,254.13
20250220,6,153.45
20250220,2,30.46
20250220,5,15.86
20250221,4,132.22
20250221,6,126.9
20250221,2,20.24
20250221,5,21.15
20250222,4,184.25
20250222,6,77.68
20250222,2,23.74
20250222,5,14.02
20250223,4,307.44
20250223,6,248.16
20250223,2,16.82
20250223,5,16.48
20250224,4,263.55
20250224,6,174.55
20250224,2,26.1
20250224,5,19.15
20250225,4,236.1
20250225,6,210.17
20250225,2,33.79
20250225,5,13.33
20250226,4,263.79
20250226,6,160.0
20250226,2,31.71
20250226,5,12.67
20250227,4,243.9
20250227,6,169.74
20250227,2,28.67
20250227,5,11.83
20250228,4,204.73
20250228,6,177.63
20250228,2,18.28
20250228,5,12.72
20250301,4,129.82
20250301,6,196.97
20250301,2,29.96
20250301,5,9.78
20250302,4,155.59
20250302,6,136.85
20250302,2,17.04
20250302,5,16.5
20250303,4,181.95
20250303,6,191.26
20250303,2,20.33
20250303,5,13.72
20250304,4,277.12
20250304,6,128.0
20250304,2,21.49
20250304,5,16.57
20250305,4,202.48
20250305,6,188.49
20250305,2,25.01
20250305,5,9.35
20250306,4,296.95
20250306,6,175.53
20250306,2,34.97
20250306,5,16.27
20250307,4,292.42
20250307,6,226.0
20250307,2,32.68
20250307,5,14.16
20250308,4,318.29
20250308,6,158.76
20250308,2,27.27
20250308,5,18.24
20250309,4,394.47
20250309,6,229.23
20250309,2,21.71
20250309,5,16.01
20250310,4,145.95
20250310,6,246.15
20250310,2,5.46
20250310,5,14.35
20250311,4,340.76
20250311,6,214.19
20250311,2,28.06
20250311,5,10.53
20250312,4,293.2
20250312,6,138.85
20250312,2,19.34
20250312,5,19.98
20250313,4,167.88
20250313,6,114.14
20250313,2,18.97
20250313,5,15.71
20250314,4,192.36
20250314,6,261.75
20250314,2,25.21
20250314,5,10.35
20250315,4,117.26
20250315,6,220.52
20250315,2,26.88
20250315,5,17.28
20250316,4,196.52
20250316,6,186.94
20250316,2,32.44
20250316,5,15.02
20250317,4,156.9
20250317,6,212.52
20250317,2,22.82
20250317,5,18.62
20250318,4,221.4
20250318,6,218.78
20250318,2,28.17
20250318,5,19.87
20250319,4,272.91
20250319,6,121.28
20250319,2,13.29
20250319,5,14.71
20250320,4,253.1
20250320,6,147.36
20250320,2,27.79
20250320,5,16.51
20250321,4,215.99
20250321,6,151.44
20250321,2,18.63
20250321,5,24.3
20250322,4,103.36
20250322,6,124.25
20250322,2,41.25
20250322,5,11.13
20250323,4,189.05
20250323,6,210.6
20250323,2,28.01
20250323,5,16.66
20250324,4,302.25
20250324,6,136.89
20250324,2,26.09
20250324,5,14.8
20250325,4,171.65
20250325,6,184.67
20250325,2,28.5
20250325,5,17.19
20250326,4,278.82
20250326,6,178.2
20250326,2,18.7
20250326,5,9.81
20250327,4,194.62
20250327,6,119.13
20250327,2,20.56
20250327,5,10.57
20250328,4,183.99
20250328,6,260.26
20250328,2,24.23
20250328,5,20.9
20250329,4,242.97
20250329,6,151.99
20250329,2,24.23
20250329,5,8.81
20250330,4,201.79
20250330,6,121.01
20250330,2,28.74
20250330,5,13.37
20250331,4,203.3
20250331,6,161.19
20250331,2,30.61
20250331,5,11.66
20250401,4,167.43
20250401,6,195.42
20250401,2,31.79
20250401,5,16.24
20250402,4,340.28
20250402,6,137.96
20250402,2,11.46
20250402,5,16.83
20250403,4,211.57
20250403,6,201.22
20250403,2,30.35
20250403,5,9.28
20250404,4,204.23
20250404,6,206.37
20250404,2,26.6
20250404,5,14.34
20250405,4,260.6
20250405,6,224.85
20250405,2,12.18
20250405,5,20.91
20250406,4,152.75
20250406,6,206.79
20250406,2,22.93
20250406,5,19.71
20250407,4,259.66
20250407,6,206.52
20250407,2,26.39
20250407,5,12.99
20250408,4,165.55
20250408,6,117.76
20250408,2,21.09
20250408,5,18.42
20250409,4,164.89
20250409,6,234.41
20250409,2,18.59
20250409,5,14.38
20250410,4,244.81
20250410,6,226.19
20250410,2,22.71
20250410,5,16.8
20250411,4,231.69
20250411,6,168.76
20250411,2,18.51
20250411,5,16.65
20250412,4,221.53
20250412,6,165.62
20250412,2,25.72
20250412,5,17.14
20250413,4,127.61
20250413,6,155.42
20250413,2,18.91
20250413,5,11.63
20250414,4,176.61
20250414,6,229.43
20250414,2,27.08
20250414,5,10.88
20250415,4,230.22
20250415,6,199.27
20250415,2,22.76
20250415,5,10.17
20250416,4,160.13
20250416,6,108.62
20250416,2,38.37
20250416,5,8.52
20250417,4,151.02
20250417,6,178.94
20250417,2,13.58
20250417,5,10.65
20250418,4,226.32
20250418,6,189.14
20250418,2,27.56
20250418,5,17.68
20250419,4,217.78
20250419,6,149.0
20250419,2,27.86
20250419,5,20.21
20250420,4,253.97
20250420,6,141.13
20250420,2,28.84
20250420,5,17.1
20250421,4,151.96
20250421,6,169.51
20250421,2,28.54
20250421,5,19.35
20250422,4,184.44
20250422,6,114.42
20250422,2,28.18
20250422,5,14.07
20250423,4,233.18
20250423,6,188.56
20250423,2,25.93
20250423,5,13.45
20250424,4,269.86
20250424,6,141.8
20250424,2,26.66
20250424,5,16.46
20250425,4,209.25
20250425,6,215.7
20250425,2,22.09
20250425,5,23.61
20250426,4,233.01
20250426,6,235.72
20250426,2,30.55
20250426,5,20.34
20250427,4,224.84
20250427,6,230.72
20250427,2,34.1
20250427,5,16.08
20250428,4,181.58
20250428,6,262.34
20250428,2,25.12
20250428,5,15.29
20250429,4,234.87
20250429,6,144.75
20250429,2,27.13
20250429,5,16.31
20250430,4,219.45
20250430,6,177.0
20250430,2,23.61
20250430,5,13.57
20250501,4,259.96
20250501,6,193.07
20250501,2,30.82
20250501,5,13.04
20250502,4,282.03
20250502,6,220.11
20250502,2,23.48
20250502,5,12.5
20250503,4,252.71
20250503,6,108.63
20250503,2,22.41
20250503,5,16.03
20250504,4,211.76
20250504,6,131.8
20250504,2,25.56
20250504,5,11.25
20250505,4,234.34
20250505,6,162.39
20250505,2,24.13
20250505,5,11.92
20250506,4,262.56
20250506,6,173.43
20250506,2,20.39
20250506,5,14.55
20250507,4,315.42
20250507,6,195.07
20250507,2,31.72
20250507,5,8.96
20250508,4,209.14
20250508,6,135.0
20250508,2,21.75
20250508,5,12.13
20250509,4,290.92
20250509,6,212.26
20250509,2,20.28
20250509,5,13.26
20250510,4,239.96
20250510,6,220.08
20250510,2,31.51
20250510,5,17.38
20250511,4,319.78
20250511,6,199.2
20250511,2,22.22
20250511,5,11.94
20250512,4,160.63
20250512,6,125.56
20250512,2,29.22
20250512,5,20.97
20250513,4,225.76
20250513,6,262.26
20250513,2,25.17
20250513,5,17.28
20250514,4,132.97
20250514,6,216.55
20250514,2,21.02
20250514,5,18.11
20250515,4,290.57
20250515,6,193.72
20250515,2,27.71
20250515,5,15.44
20250516,4,255.18
20250516,6,264.29
20250516,2,25.07
20250516,5,15.62
20250517,4,122.18
20250517,6,198.99
20250517,2,20.12
20250517,5,14.26
20250518,4,246.26
20250518,6,107.28
20250518,2,27.91
20250518,5,15.94
20250519,4,258.68
20250519,6,151.27
20250519,2,31.95
20250519,5,16.14
20250520,4,180.93
20250520,6,118.38
20250520,2,21.62
20250520,5,18.27
20250521,4,244.5
20250521,6,83.44
20250521,2,22.92
20250521,5,15.47
20250522,4,325.02
20250522,6,237.95
20250522,2,23.88
20250522,5,15.68
20250523,4,145.05
20250523,6,61.8
20250523,2,22.52
20250523,5,18.76
20250524,4,229.96
20250524,6,146.29
20250524,2,30.7
20250524,5,21.73
20250525,4,138.1
20250525,6,177.63
20250525,2,21.67
20250525,5,15.17
20250526,4,194.91
20250526,6,305.63
20250526,2,24.25
20250526,5,16.13
20250527,4,229.22
20250527,6,123.61
20250527,2,26.27
20250527,5,9.48
20250528,4,319.18
20250528,6,220.65
20250528,2,21.39
20250528,5,14.37
20250529,4,276.44
20250529,6,192.28
20250529,2,14.68
20250529,5,15.63
20250530,4,279.7
20250530,6,74.98
20250530,2,25.86
20250530,5,11.87
20250531,4,289.71
20250531,6,159.62
20250531,2,21.53
20250531,5,18.1
20250601,4,170.64
20250601,6,183.77
20250601,2,26.76
20250601,5,14.27
20250602,4,148.29
20250602,6,140.78
20250602,2,24.18
20250602,5,7.9
20250603,4,224.7
20250603,6,168.15
20250603,2,28.58
20250603,5,17.44
20250604,4,158.26
20250604,6,156.63
20250604,2,19.2
20250604,5,13.03
20250605,4,206.14
20250605,6,230.39
20250605,2,21.28
20250605,5,18.32
20250606,4,234.31
20250606,6,242.37
20250606,2,22.79
20250606,5,11.95
20250607,4,227.92
20250607,6,107.68
20250607,2,25.99
20250607,5,17.12
20250608,4,280.41
20250608,6,198.27
20250608,2,24.11
20250608,5,22.28
20250609,4,219.49
20250609,6,132.36
20250609,2,24.78
20250609,5,9.96
20250610,4,152.14
20250610,6,190.87
20250610,2,16.71
20250610,5,12.69
20250611,4,155.73
20250611,6,186.31
20250611,2,20.55
20250611,5,17.0
20250612,4,244.82
20250612,6,121.3
20250612,2,30.76
20250612,5,14.36
20250613,4,152.65
20250613,6,196.78
20250613,2,36.0
20250613,5,14.26
20250614,4,129.35
20250614,6,221.53
20250614,2,34.85
20250614,5,10.95
20250615,4,176.24
20250615,6,181.6
20250615,2,12.91
20250615,5,22.81
20250616,4,217.21
20250616,6,181.86
20250616,2,27.23
20250616,5,14.03
20250617,4,191.66
20250617,6,137.63
20250617,2,17.64
20250617,5,16.52
20250618,4,294.39
20250618,6,222.75
20250618,2,23.19
20250618,5,14.28
20250619,4,309.01
20250619,6,144.06
20250619,2,14.57
20250619,5,15.94
20250620,4,266.89
20250620,6,68.04
20250620,2,27.49
20250620,5,10.77
20250621,4,141.98
20250621,6,166.99
20250621,2,17.78
20250621,5,8.36
20250622,4,225.95
20250622,6,178.01
20250622,2,14.26
20250622,5,9.72
20250623,4,245.57
20250623,6,203.78
20250623,2,8.46
20250623,5,10.26
20250624,4,215.46
20250624,6,199.04
20250624,2,27.57
20250624,5,17.26
20250625,4,180.38
20250625,6,188.0
20250625,2,22.54
20250625,5,12.9
20250626,4,136.86
20250626,6,193.38
20250626,2,14.69
20250626,5,10.61
20250627,4,257.76
20250627,6,172.53
20250627,2,31.57
20250627,5,13.74
20250628,4,189.45
20250628,6,231.61
20250628,2,22.5
20250628,5,16.05
20250629,4,211.07
20250629,6,185.41
20250629,2,23.62
20250629,5,18.29
20250630,4,223.75
20250630,6,165.05
20250630,2,26.59
20250630,5,9.2
20250701,4,275.7
20250701,6,112.21
20250701,2,20.85
20250701,5,13.3
20250702,4,233.71
20250702,6,252.91
20250702,2,31.45
20250702,5,9.48
20250703,4,171.28
20250703,6,117.02
20250703,2,16.88
20250703,5,12.79
20250704,4,292.04
20250704,6,168.94
20250704,2,24.28
20250704,5,15.86
20250705,4,168.33
20250705,6,176.81
20250705,2,26.54
20250705,5,24.22
20250706,4,270.82
20250706,6,254.07
20250706,2,25.18
20250706,5,16.98
20250707,4,234.39
20250707,6,99.51
20250707,2,9.61
20250707,5,10.78
20250708,4,288.39
20250708,6,162.22
20250708,2,29.87
20250708,5,19.89
20250709,4,149.42
20250709,6,246.42
20250709,2,17.73
20250709,5,14.23
20250710,4,160.61
20250710,6,190.67
20250710,2,23.99
20250710,5,17.99
20250711,4,274.98
20250711,6,251.11
20250711,2,29.7
20250711,5,18.06
20250712,4,195.35
20250712,6,171.99
20250712,2,26.96
20250712,5,10.35
20250713,4,281.78
20250713,6,173.98
20250713,2,26.21
20250713,5,9.31
20250714,4,200.0
20250714,6,218.82
20250714,2,27.62
20250714,5,18.11
20250715,4,201.45
20250715,6,185.8
20250715,2,24.35
20250715,5,17.49
20250716,4,234.35
20250716,6,162.77
20250716,2,9.0
20250716,5,15.64
20250717,4,127.71
20250717,6,211.01
20250717,2,30.2
20250717,5,6.43
20250718,4,236.47
20250718,6,192.37
20250718,2,27.35
20250718,5,10.38
20250719,4,246.23
20250719,6,123.34
20250719,2,29.31
20250719,5,16.63
20250720,4,201.85
20250720,6,199.12
20250720,2,19.08
20250720,5,12.91
20250721,4,284.02
20250721,6,230.61
20250721,2,18.14
20250721,5,12.68
20250722,4,189.45
20250722,6,182.79
20250722,2,24.16
20250722,5,19.84
20250723,4,304.37
20250723,6,261.15
20250723,2,38.5
20250723,5,9.08
20250724,4,209.61
20250724,6,148.78
20250724,2,19.39
20250724,5,20.28
20250725,4,243.14
20250725,6,108.49
20250725,2,41.21
20250725,5,8.19
20250726,4,200.54
20250726,6,183.95
20250726,2,17.93
20250726,5,17.06
20250727,4,186.03
20250727,6,217.04
20250727,2,27.49
20250727,5,5.61
20250728,4,134.73
20250728,6,218.19
20250728,2,27.53
20250728,5,11.15
20250729,4,183.19
20250729,6,176.05
20250729,2,12.34
20250729,5,23.52
20250730,4,166.08
20250730,6,181.39
20250730,2,35.44
20250730,5,14.31
20250731,4,237.71
20250731,6,136.94
20250731,2,21.57
20250731,5,11.53
20250801,4,290.38
20250801,6,149.97
20250801,2,20.36
20250801,5,11.77
20250802,4,241.04
20250802,6,206.17
20250802,2,12.51
20250802,5,15.25
20250803,4,236.58
20250803,6,243.23
20250803,2,17.35
20250803,5,10.8
20250804,4,255.28
20250804,6,177.25
20250804,2,33.62
20250804,5,19.13
20250805,4,235.36
20250805,6,177.02
20250805,2,24.02
20250805,5,14.89
20250806,4,223.34
20250806,6,243.96
20250806,2,12.27
20250806,5,13.43
20250807,4,231.26
20250807,6,152.87
20250807,2,23.21
20250807,5,13.35
20250808,4,291.68
20250808,6,160.96
20250808,2,20.49
20250808,5,17.93
20250809,4,190.58
20250809,6,172.43
20250809,2,18.08
20250809,5,13.48
20250810,4,218.08
20250810,6,123.08
20250810,2,24.37
20250810,5,16.92
20250811,4,110.46
20250811,6,150.65
20250811,2,40.96
20250811,5,14.23
20250812,4,282.63
20250812,6,178.76
20250812,2,22.94
20250812,5,18.5
20250813,4,285.84
20250813,6,139.85
20250813,2,18.14
20250813,5,9.87
20250814,4,171.7
20250814,6,231.13
20250814,2,25.19
20250814,5,19.44
20250815,4,163.16
20250815,6,134.87
20250815,2,22.55
20250815,5,16.11
20250816,4,212.31
20250816,6,211.41
20250816,2,27.59
20250816,5,16.83
20250817,4,257.67
20250817,6,229.33
20250817,2,9.62
20250817,5,14.95
20250818,4,266.35
20250818,6,293.57
20250818,2,24.37
20250818,5,6.76
20250819,4,298.39
20250819,6,125.21
20250819,2,27.88
20250819,5,17.02
20250820,4,226.94
20250820,6,83.99
20250820,2,22.73
20250820,5,9.11
20250821,4,244.96
20250821,6,140.17
20250821,2,11.72
20250821,5,17.67
20250822,4,150.3
20250822,6,186.06
20250822,2,20.39
20250822,5,18.25
20250823,4,265.44
20250823,6,190.71
20250823,2,24.33
20250823,5,13.35
20250824,4,153.73
20250824,6,153.53
20250824,2,27.99
20250824,5,22.33
20250825,4,251.4
20250825,6,212.18
20250825,2,24.33
20250825,5,16.97
20250826,4,101.87
20250826,6,147.52
20250826,2,29.4
20250826,5,17.71
20250827,4,190.12
20250827,6,121.12
20250827,2,24.56
20250827,5,13.37
20250828,4,271.73
20250828,6,211.65
20250828,2,34.68
20250828,5,19.16
20250829,4,204.92
20250829,6,195.69
20250829,2,37.72
20250829,5,13.5
20250830,4,229.62
20250830,6,179.8
20250830,2,25.1
20250830,5,11.72
20250831,4,291.96
20250831,6,138.73
20250831,2,36.61
20250831,5,21.15
20250901,4,233.8
20250901,6,180.25
20250901,2,20.14
20250901,5,15.27
20250902,4,279.41
20250902,6,149.21
20250902,2,34.17
20250902,5,18.84
20250903,4,214.16
20250903,6,215.82
20250903,2,19.3
20250903,5,14.61
20250904,4,341.93
20250904,6,233.73
20250904,2,28.11
20250904,5,15.26
20250905,4,215.92
20250905,6,178.71
20250905,2,20.16
20250905,5,17.45
20250906,4,277.44
20250906,6,168.65
20250906,2,27.92
20250906,5,12.27
20250907,4,216.33
20250907,6,141.92
20250907,2,23.58
20250907,5,15.45
20250908,4,253.24
20250908,6,152.43
20250908,2,27.98
20250908,5,11.41
20250909,4,237.44
20250909,6,279.5
20250909,2,22.68
20250909,5,10.0
20250910,4,269.32
20250910,6,192.87
20250910,2,27.86
20250910,5,19.77
20250911,4,180.91
20250911,6,149.35
20250911,2,28.4
20250911,5,18.9
20250912,4,233.05
20250912,6,176.79
20250912,2,27.02
20250912,5,17.75
20250913,4,140.36
20250913,6,135.44
20250913,2,24.45
20250913,5,17.59
20250914,4,339.43
20250914,6,174.9
20250914,2,26.53
20250914,5,12.51
20250915,4,256.14
20250915,6,130.59
20250915,2,24.93
20250915,5,11.44
20250916,4,103.82
20250916,6,301.22
20250916,2,30.01
20250916,5,18.03
20250917,4,269.99
20250917,6,244.13
20250917,2,26.01
20250917,5,18.26
20250918,4,192.47
20250918,6,172.25
20250918,2,15.41
20250918,5,15.76
20250919,4,190.85
20250919,6,174.01
20250919,2,30.18
20250919,5,16.13
20250920,4,276.65
20250920,6,153.41
20250920,2,27.39
20250920,5,12.6
20250921,4,210.32
20250921,6,166.21
20250921,2,18.66
20250921,5,13.45
20250922,4,251.76
20250922,6,138.78
20250922,2,20.85
20250922,5,19.66
20250923,4,297.98
20250923,6,217.44
20250923,2,35.68
20250923,5,20.12
20250924,4,215.13
20250924,6,269.51
20250924,2,34.75
20250924,5,14.73
20250925,4,233.82
20250925,6,150.22
20250925,2,24.4
20250925,5,9.17
20250926,4,187.74
20250926,6,215.72
20250926,2,18.6
20250926,5,13.83
20250927,4,250.72
20250927,6,166.97
20250927,2,32.2
20250927,5,19.49
20250928,4,186.01
20250928,6,160.34
20250928,2,25.28
20250928,5,12.51
20250929,4,309.85
20250929,6,161.44
20250929,2,30.69
20250929,5,9.39
20250930,4,177.49
20250930,6,131.16
20250930,2,17.22
20250930,5,13.06
20251001,4,240.21
20251001,6,249.0
20251001,2,23.74
20251001,5,15.31
20251002,4,238.66
20251002,6,147.22
20251002,2,24.85
20251002,5,22.83
20251003,4,241.35
20251003,6,273.93
20251003,2,25.15
20251003,5,12.67
20251004,4,277.39
20251004,6,236.87
20251004,2,21.9
20251004,5,16.37
20251005,4,216.5
20251005,6,117.87
20251005,2,16.73
20251005,5,14.23
20251006,4,283.25
20251006,6,218.26
20251006,2,19.27
20251006,5,10.79
20251007,4,171.95
20251007,6,136.91
20251007,2,19.49
20251007,5,7.4
20251008,4,85.65
20251008,6,64.81
20251008,2,15.31
20251008,5,19.37
20251009,4,418.31
20251009,6,270.9
20251009,2,26.56
20251009,5,12.09
20251010,4,196.28
20251010,6,186.32
20251010,2,37.92
20251010,5,11.28
20251011,4,220.16
20251011,6,184.38
20251011,2,24.45
20251011,5,7.47
20251012,4,204.83
20251012,6,119.14
20251012,2,39.3
20251012,5,17.14
20251013,4,281.4
20251013,6,140.18
20251013,2,22.19
20251013,5,22.66
20251014,4,276.32
20251014,6,198.97
20251014,2,33.4
20251014,5,22.35
20251015,4,303.46
20251015,6,227.23
20251015,2,32.16
20251015,5,13.76
20251016,4,230.76
20251016,6,210.63
20251016,2,26.99
20251016,5,16.89
20251017,4,212.24
20251017,6,57.12
20251017,2,29.23
20251017,5,15.41
20251018,4,226.98
20251018,6,279.05
20251018,2,27.23
20251018,5,11.98
20251019,4,257.84
20251019,6,183.85
20251019,2,31.98
20251019,5,12.76
20251020,4,175.18
20251020,6,155.7
20251020,2,14.19
20251020,5,13.36
20251021,4,307.43
20251021,6,147.29
20251021,2,16.52
20251021,5,13.02
20251022,4,232.12
20251022,6,146.43
20251022,2,25.45
20251022,5,15.94
20251023,4,220.09
20251023,6,175.98
20251023,2,36.02
20251023,5,15.66
20251024,4,176.5
20251024,6,213.96
20251024,2,24.62
20251024,5,15.27
20251025,4,275.74
20251025,6,240.37
20251025,2,17.88
20251025,5,21.49
20251026,4,216.44
20251026,6,177.4
20251026,2,18.69
20251026,5,17.8
20251027,4,141.81
20251027,6,204.23
20251027,2,35.32
20251027,5,13.82
20251028,4,279.5
20251028,6,183.69
20251028,2,16.3
20251028,5,15.45
20251029,4,209.81
20251029,6,220.34
20251029,2,22.73
20251029,5,16.87
20251030,4,161.94
20251030,6,199.33
20251030,2,25.15
20251030,5,14.52
20251031,4,221.71
20251031,6,166.84
20251031,2,25.88
20251031,5,14.26
20251101,4,166.47
20251101,6,121.67
20251101,2,21.91
20251101,5,13.81
20251102,4,54.74
20251102,6,180.87
20251102,2,38.77
20251102,5,17.59
20251103,4,210.57
20251103,6,143.31
20251103,2,14.39
20251103,5,18.33
20251104,4,243.4
20251104,6,124.43
20251104,2,31.02
20251104,5,18.15
20251105,4,183.08
20251105,6,166.86
20251105,2,26.56
20251105,5,17.07
20251106,4,159.79
20251106,6,205.51
20251106,2,25.37
20251106,5,19.17
20251107,4,261.95
20251107,6,182.6
20251107,2,30.73
20251107,5,9.34
20251108,4,199.42
20251108,6,136.22
20251108,2,21.53
20251108,5,12.87
20251109,4,150.55
20251109,6,222.88
20251109,2,29.69
20251109,5,12.72
20251110,4,92.66
20251110,6,157.27
20251110,2,24.7
20251110,5,20.09
20251111,4,188.98
20251111,6,224.03
20251111,2,21.84
20251111,5,17.13
20251112,4,264.42
20251112,6,206.03
20251112,2,19.02
20251112,5,13.64
20251113,4,252.3
20251113,6,108.9
20251113,2,29.94
20251113,5,10.45
20251114,4,145.65
20251114,6,156.03
20251114,2,20.72
20251114,5,15.68
20251115,4,234.7
20251115,6,183.16
20251115,2,18.86
20251115,5,19.53
20251116,4,223.55
20251116,6,221.88
20251116,2,10.67
20251116,5,17.01
20251117,4,188.49
20251117,6,214.16
20251117,2,36.16
20251117,5,10.62
20251118,4,267.2
20251118,6,153.05
20251118,2,13.3
20251118,5,18.48
20251119,4,320.07
20251119,6,275.0
20251119,2,26.88
20251119,5,9.58
20251120,4,208.6
20251120,6,175.08
20251120,2,31.85
20251120,5,14.91
20251121,4,105.84
20251121,6,208.37
20251121,2,25.45
20251121,5,18.39
20251122,4,233.66
20251122,6,211.0
20251122,2,25.09
20251122,5,16.06
20251123,4,169.32
20251123,6,195.94
20251123,2,23.84
20251123,5,16.84
20251124,4,154.97
20251124,6,242.96
20251124,2,26.55
20251124,5,17.97
20251125,4,220.26
20251125,6,207.15
20251125,2,10.97
20251125,5,14.6
20251126,4,176.39
20251126,6,163.8
20251126,2,31.32
20251126,5,9.0
20251127,4,260.68
20251127,6,200.76
20251127,2,33.0
20251127,5,7.22
20251128,4,252.42
20251128,6,191.37
20251128,2,24.67
20251128,5,20.42
20251129,4,104.06
20251129,6,185.63
20251129,2,31.39
