date,channel,spend
2024-08-29,paid_search,243.48
2024-08-29,social_media,232.95
2024-08-29,email,28.87
2024-08-29,referral,14.02
2024-08-30,paid_search,223.68
2024-08-30,social_media,156.57
2024-08-30,email,27.95
2024-08-30,referral,12.26
2024-08-31,paid_search,267.03
2024-08-31,social_media,168.53
2024-08-31,email,19.46
2024-08-31,referral,17.27
2024-09-01,paid_search,230.61
2024-09-01,social_media,212.95
2024-09-01,email,30.25
2024-09-01,referral,16.89
2024-09-02,paid_search,214.39
2024-09-02,social_media,143.68
2024-09-02,email,19.56
2024-09-02,referral,16.76
2024-09-03,paid_search,192.42
2024-09-03,social_media,141.64
2024-09-03,email,20.77
2024-09-03,referral,17.24
2024-09-04,paid_search,251.06
2024-09-04,social_media,126.99
2024-09-04,email,28.39
2024-09-04,referral,15.68
2024-09-05,paid_search,243.54
2024-09-05,social_media,232.76
2024-09-05,email,19.71
2024-09-05,referral,19.05
2024-09-06,paid_search,210.38
2024-09-06,social_media,216.9
2024-09-06,email,31.39
2024-09-06,referral,11.36
2024-09-07,paid_search,282.59
2024-09-07,social_media,145.4
2024-09-07,email,18.29
2024-09-07,referral,19.32
2024-09-08,paid_search,239.81
2024-09-08,social_media,190.09
2024-09-08,email,32.05
2024-09-08,referral,16.14
2024-09-09,paid_search,207.33
2024-09-09,social_media,129.67
2024-09-09,email,21.11
2024-09-09,referral,14.9
2024-09-10,paid_search,244.81
2024-09-10,social_media,229.09
2024-09-10,email,27.29
2024-09-10,referral,13.88
2024-09-11,paid_search,245.32
2024-09-11,social_media,211.9
2024-09-11,email,27.38
2024-09-11,referral,17.5
2024-09-12,paid_search,268.17
2024-09-12,social_media,196.23
2024-09-12,email,21.63
2024-09-12,referral,16.38
2024-09-13,paid_search,202.49
2024-09-13,social_media,138.96
2024-09-13,email,18.74
2024-09-13,referral,14.9
2024-09-14,paid_search,242.28
2024-09-14,social_media,181.05
2024-09-14,email,17.85
2024-09-14,referral,15.66
2024-09-15,paid_search,229.59
2024-09-15,social_media,155.56
2024-09-15,email,28.68
2024-09-15,referral,17.65
2024-09-16,paid_search,177.9
2024-09-16,social_media,178.29
2024-09-16,email,27.17
2024-09-16,referral,14.4
2024-09-17,paid_search,229.43
2024-09-17,social_media,136.74
2024-09-17,email,18.45
2024-09-17,referral,18.68
2024-09-18,paid_search,258.97
2024-09-18,social_media,145.97
2024-09-18,email,29.69
2024-09-18,referral,10.68
2024-09-19,paid_search,227.4
2024-09-19,social_media,183.93
2024-09-19,email,29.68
2024-09-19,referral,14.9
2024-09-20,paid_search,222.49
2024-09-20,social_media,189.15
2024-09-20,email,28.21
2024-09-20,referral,17.61
2024-09-21,paid_search,170.38
2024-09-21,social_media,207.32
2024-09-21,email,31.99
2024-09-21,referral,18.58
2024-09-22,paid_search,177.85
2024-09-22,social_media,190.7
2024-09-22,email,20.2
2024-09-22,referral,15.49
2024-09-23,paid_search,259.67
2024-09-23,social_media,139.29
2024-09-23,email,19.43
2024-09-23,referral,12.36
2024-09-24,paid_search,175.28
2024-09-24,social_media,186.75
2024-09-24,email,30.27
2024-09-24,referral,10.82
2024-09-25,paid_search,283.35
2024-09-25,social_media,180.66
2024-09-25,email,22.95
2024-09-25,referral,15.4
2024-09-26,paid_search,209.84
2024-09-26,social_media,228.08
2024-09-26,email,17.5
2024-09-26,referral,13.21
2024-09-27,paid_search,278.9
2024-09-27,social_media,182.1
2024-09-27,email,29.24
2024-09-27,referral,16.43
2024-09-28,paid_search,212.73
2024-09-28,social_media,188.32
2024-09-28,email,27.93
2024-09-28,referral,15.2
2024-09-29,paid_search,284.15
2024-09-29,social_media,164.03
2024-09-29,email,25.57
2024-09-29,referral,12.39
2024-09-30,paid_search,167.07
2024-09-30,social_media,214.53
2024-09-30,email,21.06
2024-09-30,referral,12.19
2024-10-01,paid_search,193.56
2024-10-01,social_media,215.92
2024-10-01,email,31.86
2024-10-01,referral,15.92
2024-10-02,paid_search,182.52
2024-10-02,social_media,164.78
2024-10-02,email,19.43
2024-10-02,referral,16.1
2024-10-03,paid_search,163.82
2024-10-03,social_media,153.54
2024-10-03,email,23.23
2024-10-03,referral,18.63
2024-10-04,paid_search,206.81
2024-10-04,social_media,134.99
2024-10-04,email,21.31
2024-10-04,referral,14.33
2024-10-05,paid_search,245.68
2024-10-05,social_media,183.88
2024-10-05,email,18.56
2024-10-05,referral,17.09
2024-10-06,paid_search,285.39
2024-10-06,social_media,201.25
2024-10-06,email,20.39
2024-10-06,referral,13.85
2024-10-07,paid_search,240.77
2024-10-07,social_media,214.61
2024-10-07,email,26.57
2024-10-07,referral,14.28
2024-10-08,paid_search,174.26
2024-10-08,social_media,233.18
2024-10-08,email,24.0
2024-10-08,referral,10.73
2024-10-09,paid_search,233.68
2024-10-09,social_media,134.37
2024-10-09,email,19.37
2024-10-09,referral,11.49
2024-10-10,paid_search,226.38
2024-10-10,social_media,133.12
2024-10-10,email,27.1
2024-10-10,referral,13.77
2024-10-11,paid_search,198.02
2024-10-11,social_media,155.51
2024-10-11,email,30.53
2024-10-11,referral,12.53
2024-10-12,paid_search,155.3
2024-10-12,social_media,166.73
2024-10-12,email,32.03
2024-10-12,referral,13.91
2024-10-13,paid_search,167.86
2024-10-13,social_media,225.97
2024-10-13,email,20.14
2024-10-13,referral,17.05
2024-10-14,paid_search,194.46
2024-10-14,social_media,214.71
2024-10-14,email,24.84
2024-10-14,referral,15.26
2024-10-15,paid_search,246.46
2024-10-15,social_media,219.46
2024-10-15,email,25.77
2024-10-15,referral,15.97
2024-10-16,paid_search,272.35
2024-10-16,social_media,144.44
2024-10-16,email,31.7
2024-10-16,referral,14.01
2024-10-17,paid_search,199.56
2024-10-17,social_media,206.06
2024-10-17,email,32.02
2024-10-17,referral,15.29
2024-10-18,paid_search,232.49
2024-10-18,social_media,217.76
2024-10-18,email,24.65
2024-10-18,referral,11.65
2024-10-19,paid_search,155.25
2024-10-19,social_media,181.47
2024-10-19,email,19.83
2024-10-19,referral,11.64
2024-10-20,paid_search,204.0
2024-10-20,social_media,205.43
2024-10-20,email,18.29
2024-10-20,referral,17.03
2024-10-21,paid_search,282.63
2024-10-21,social_media,202.41
2024-10-21,email,21.24
2024-10-21,referral,15.98
2024-10-22,paid_search,247.3
2024-10-22,social_media,145.78
2024-10-22,email,32.29
2024-10-22,referral,17.69
2024-10-23,paid_search,220.29
2024-10-23,social_media,155.79
2024-10-23,email,23.92
2024-10-23,referral,18.98
2024-10-24,paid_search,270.34
2024-10-24,social_media,213.91
2024-10-24,email,22.08
2024-10-24,referral,18.22
2024-10-25,paid_search,279.06
2024-10-25,social_media,169.9
2024-10-25,email,22.19
2024-10-25,referral,11.31
2024-10-26,paid_search,164.49
2024-10-26,social_media,204.83
2024-10-26,email,31.67
2024-10-26,referral,11.99
2024-10-27,paid_search,161.58
2024-10-27,social_media,206.29
2024-10-27,email,25.81
2024-10-27,referral,14.94
2024-10-28,paid_search,269.41
2024-10-28,social_media,229.91
2024-10-28,email,23.86
2024-10-28,referral,15.08
2024-10-29,paid_search,250.47
2024-10-29,social_media,177.8
2024-10-29,email,25.23
2024-10-29,referral,19.48
2024-10-30,paid_search,271.23
2024-10-30,social_media,201.37
2024-10-30,email,23.58
2024-10-30,referral,16.05
2024-10-31,paid_search,274.24
2024-10-31,social_media,206.56
2024-10-31,email,28.21
2024-10-31,referral,16.82
2024-11-01,paid_search,252.96
2024-11-01,social_media,152.38
2024-11-01,email,28.58
2024-11-01,referral,19.06
2024-11-02,paid_search,262.68
2024-11-02,social_media,221.08
2024-11-02,email,25.42
2024-11-02,referral,15.98
2024-11-03,paid_search,234.17
2024-11-03,social_media,230.18
2024-11-03,email,27.62
2024-11-03,referral,18.44
2024-11-04,paid_search,223.1
2024-11-04,social_media,150.31
2024-11-04,email,18.63
2024-11-04,referral,18.05
2024-11-05,paid_search,221.81
2024-11-05,social_media,228.87
2024-11-05,email,23.84
2024-11-05,referral,13.91
2024-11-06,paid_search,203.27
2024-11-06,social_media,138.23
2024-11-06,email,31.21
2024-11-06,referral,12.75
2024-11-07,paid_search,225.16
2024-11-07,social_media,208.77
2024-11-07,email,19.27
2024-11-07,referral,13.19
2024-11-08,paid_search,192.75
2024-11-08,social_media,149.01
2024-11-08,email,28.57
2024-11-08,referral,15.62
2024-11-09,paid_search,182.71
2024-11-09,social_media,158.92
2024-11-09,email,31.5
2024-11-09,referral,16.29
2024-11-10,paid_search,263.0
2024-11-10,social_media,129.83
2024-11-10,email,24.45
2024-11-10,referral,16.06
2024-11-11,paid_search,218.45
2024-11-11,social_media,164.42
2024-11-11,email,26.73
2024-11-11,referral,13.46
2024-11-12,paid_search,200.71
2024-11-12,social_media,126.56
2024-11-12,email,30.85
2024-11-12,referral,12.18
2024-11-13,paid_search,200.8
2024-11-13,social_media,136.94
2024-11-13,email,24.88
2024-11-13,referral,11.26
2024-11-14,paid_search,221.89
2024-11-14,social_media,142.6
2024-11-14,email,19.36
2024-11-14,referral,14.89
2024-11-15,paid_search,174.54
2024-11-15,social_media,196.92
2024-11-15,email,20.89
2024-11-15,referral,14.06
2024-11-16,paid_search,193.51
2024-11-16,social_media,172.26
2024-11-16,email,20.23
2024-11-16,referral,17.8
2024-11-17,paid_search,168.35
2024-11-17,social_media,173.37
2024-11-17,email,30.09
2024-11-17,referral,11.96
2024-11-18,paid_search,200.69
2024-11-18,social_media,172.87
2024-11-18,email,22.89
2024-11-18,referral,18.33
2024-11-19,paid_search,180.2
2024-11-19,social_media,146.47
2024-11-19,email,18.1
2024-11-19,referral,14.05
2024-11-20,paid_search,252.2
2024-11-20,social_media,223.31
2024-11-20,email,19.9
2024-11-20,referral,12.29
2024-11-21,paid_search,217.27
2024-11-21,social_media,197.85
2024-11-21,email,21.49
2024-11-21,referral,14.29
2024-11-22,paid_search,226.62
2024-11-22,social_media,212.38
2024-11-22,email,28.21
2024-11-22,referral,13.42
2024-11-23,paid_search,254.9
2024-11-23,social_media,221.23
2024-11-23,email,25.03
2024-11-23,referral,18.81
2024-11-24,paid_search,265.28
2024-11-24,social_media,168.0
2024-11-24,email,19.15
2024-11-24,referral,11.47
2024-11-25,paid_search,156.79
2024-11-25,social_media,142.8
2024-11-25,email,25.0
2024-11-25,referral,17.41
2024-11-26,paid_search,185.22
2024-11-26,social_media,199.26
2024-11-26,email,22.63
2024-11-26,referral,19.29
2024-11-27,paid_search,251.34
2024-11-27,social_media,172.91
2024-11-27,email,21.84
2024-11-27,referral,14.87
2024-11-28,paid_search,254.44
2024-11-28,social_media,152.76
2024-11-28,email,19.79
2024-11-28,referral,15.1
2024-11-29,paid_search,186.93
2024-11-29,social_media,208.81
2024-11-29,email,30.46
2024-11-29,referral,19.45
2024-11-30,paid_search,186.65
2024-11-30,social_media,214.63
2024-11-30,email,20.48
2024-11-30,referral,16.86
2024-12-01,paid_search,260.91
2024-12-01,social_media,201.72
2024-12-01,email,25.04
2024-12-01,referral,12.13
2024-12-02,paid_search,285.02
2024-12-02,social_media,189.85
2024-12-02,email,27.02
2024-12-02,referral,12.56
2024-12-03,paid_search,171.46
2024-12-03,social_media,130.14
2024-12-03,email,32.36
2024-12-03,referral,18.86
2024-12-04,paid_search,210.27
2024-12-04,social_media,192.58
2024-12-04,email,18.86
2024-12-04,referral,10.96
2024-12-05,paid_search,207.76
2024-12-05,social_media,159.1
2024-12-05,email,27.0
2024-12-05,referral,12.58
2024-12-06,paid_search,198.38
2024-12-06,social_media,177.75
2024-12-06,email,25.15
2024-12-06,referral,16.29
2024-12-07,paid_search,194.17
2024-12-07,social_media,155.08
2024-12-07,email,21.71
2024-12-07,referral,13.66
2024-12-08,paid_search,209.19
2024-12-08,social_media,160.54
2024-12-08,email,18.21
2024-12-08,referral,10.87
2024-12-09,paid_search,160.88
2024-12-09,social_media,206.43
2024-12-09,email,20.68
2024-12-09,referral,14.75
2024-12-10,paid_search,273.92
2024-12-10,social_media,136.88
2024-12-10,email,20.27
2024-12-10,referral,19.03
2024-12-11,paid_search,201.99
2024-12-11,social_media,158.87
2024-12-11,email,18.95
2024-12-11,referral,10.62
2024-12-12,paid_search,226.83
2024-12-12,social_media,219.09
2024-12-12,email,22.47
2024-12-12,referral,17.17
2024-12-13,paid_search,201.7
2024-12-13,social_media,210.11
2024-12-13,email,25.43
2024-12-13,referral,13.84
2024-12-14,paid_search,239.83
2024-12-14,social_media,148.68
2024-12-14,email,23.26
2024-12-14,referral,18.48
2024-12-15,paid_search,171.22
2024-12-15,social_media,206.2
2024-12-15,email,19.31
2024-12-15,referral,15.78
2024-12-16,paid_search,274.41
2024-12-16,social_media,196.67
2024-12-16,email,20.36
2024-12-16,referral,16.84
2024-12-17,paid_search,276.17
2024-12-17,social_media,134.09
2024-12-17,email,25.7
2024-12-17,referral,13.59
2024-12-18,paid_search,249.75
2024-12-18,social_media,232.88
2024-12-18,email,20.53
2024-12-18,referral,16.99
2024-12-19,paid_search,159.78
2024-12-19,social_media,146.7
2024-12-19,email,25.76
2024-12-19,referral,12.77
2024-12-20,paid_search,269.77
2024-12-20,social_media,218.17
2024-12-20,email,31.1
2024-12-20,referral,19.28
2024-12-21,paid_search,272.13
2024-12-21,social_media,174.44
2024-12-21,email,28.26
2024-12-21,referral,18.7
2024-12-22,paid_search,162.94
2024-12-22,social_media,171.25
2024-12-22,email,31.47
2024-12-22,referral,15.03
2024-12-23,paid_search,156.89
2024-12-23,social_media,190.71
2024-12-23,email,27.95
2024-12-23,referral,11.66
2024-12-24,paid_search,160.0
2024-12-24,social_media,187.15
2024-12-24,email,29.42
2024-12-24,referral,16.74
2024-12-25,paid_search,251.77
2024-12-25,social_media,168.93
2024-12-25,email,27.77
2024-12-25,referral,18.33
2024-12-26,paid_search,282.24
2024-12-26,social_media,143.88
2024-12-26,email,28.76
2024-12-26,referral,13.96
2024-12-27,paid_search,256.88
2024-12-27,social_media,169.29
2024-12-27,email,21.57
2024-12-27,referral,12.16
2024-12-28,paid_search,175.12
2024-12-28,social_media,149.52
2024-12-28,email,27.95
2024-12-28,referral,18.41
2024-12-29,paid_search,258.37
2024-12-29,social_media,175.19
2024-12-29,email,28.12
2024-12-29,referral,15.23
2024-12-30,paid_search,194.05
2024-12-30,social_media,149.8
2024-12-30,email,28.12
2024-12-30,referral,15.47
2024-12-31,paid_search,176.59
2024-12-31,social_media,130.93
2024-12-31,email,21.07
2024-12-31,referral,10.85
2025-01-01,paid_search,173.55
2025-01-01,social_media,221.43
2025-01-01,email,31.41
2025-01-01,referral,12.93
2025-01-02,paid_search,258.36
2025-01-02,social_media,195.38
2025-01-02,email,21.24
2025-01-02,referral,17.91
2025-01-03,paid_search,224.57
2025-01-03,social_media,126.15
2025-01-03,email,22.71
2025-01-03,referral,15.95
2025-01-04,paid_search,202.72
2025-01-04,social_media,134.99
2025-01-04,email,28.08
2025-01-04,referral,15.44
2025-01-05,paid_search,249.31
2025-01-05,social_media,170.1
2025-01-05,email,26.67
2025-01-05,referral,13.42
2025-01-06,paid_search,161.56
2025-01-06,social_media,214.12
2025-01-06,email,29.86
2025-01-06,referral,12.47
2025-01-07,paid_search,281.41
2025-01-07,social_media,145.09
2025-01-07,email,32.07
2025-01-07,referral,15.34
2025-01-08,paid_search,283.2
2025-01-08,social_media,210.04
2025-01-08,email,29.21
2025-01-08,referral,11.46
2025-01-09,paid_search,252.44
2025-01-09,social_media,167.25
2025-01-09,email,27.31
2025-01-09,referral,18.33
2025-01-10,paid_search,237.73
2025-01-10,social_media,185.49
2025-01-10,email,29.75
2025-01-10,referral,12.49
2025-01-11,paid_search,189.48
2025-01-11,social_media,188.82
2025-01-11,email,29.62
2025-01-11,referral,17.28
2025-01-12,paid_search,174.54
2025-01-12,social_media,151.03
2025-01-12,email,28.39
2025-01-12,referral,13.82
2025-01-13,paid_search,273.09
2025-01-13,social_media,136.12
2025-01-13,email,20.22
2025-01-13,referral,12.17
2025-01-14,paid_search,267.83
2025-01-14,social_media,146.4
2025-01-14,email,24.86
2025-01-14,referral,17.07
2025-01-15,paid_search,239.48
2025-01-15,social_media,128.27
2025-01-15,email,19.94
2025-01-15,referral,12.1
2025-01-16,paid_search,206.03
2025-01-16,social_media,191.64
2025-01-16,email,18.54
2025-01-16,referral,11.15
2025-01-17,paid_search,186.37
2025-01-17,social_media,224.19
2025-01-17,email,32.06
2025-01-17,referral,11.4
2025-01-18,paid_search,223.53
2025-01-18,social_media,204.49
2025-01-18,email,29.62
2025-01-18,referral,15.93
2025-01-19,paid_search,203.88
2025-01-19,social_media,128.24
2025-01-19,email,29.9
2025-01-19,referral,17.37
2025-01-20,paid_search,239.07
2025-01-20,social_media,130.72
2025-01-20,email,21.23
2025-01-20,referral,11.25
2025-01-21,paid_search,172.83
2025-01-21,social_media,193.76
2025-01-21,email,17.7
2025-01-21,referral,19.2
2025-01-22,paid_search,280.41
2025-01-22,social_media,137.48
2025-01-22,email,28.54
2025-01-22,referral,13.55
2025-01-23,paid_search,247.38
2025-01-23,social_media,147.85
2025-01-23,email,24.71
2025-01-23,referral,15.57
2025-01-24,paid_search,212.65
2025-01-24,social_media,143.62
2025-01-24,email,22.48
2025-01-24,referral,11.89
2025-01-25,paid_search,161.38
2025-01-25,social_media,200.74
2025-01-25,email,26.91
2025-01-25,referral,11.61
2025-01-26,paid_search,262.89
2025-01-26,social_media,137.1
2025-01-26,email,21.95
2025-01-26,referral,15.1
2025-01-27,paid_search,264.42
2025-01-27,social_media,141.32
2025-01-27,email,31.18
2025-01-27,referral,10.72
2025-01-28,paid_search,210.38
2025-01-28,social_media,141.92
2025-01-28,email,27.33
2025-01-28,referral,12.53
2025-01-29,paid_search,270.03
2025-01-29,social_media,167.55
2025-01-29,email,30.76
2025-01-29,referral,17.91
2025-01-30,paid_search,168.84
2025-01-30,social_media,144.31
2025-01-30,email,19.15
2025-01-30,referral,11.42
2025-01-31,paid_search,280.17
2025-01-31,social_media,164.59
2025-01-31,email,26.74
2025-01-31,referral,11.57
2025-02-01,paid_search,275.88
2025-02-01,social_media,225.35
2025-02-01,email,30.93
2025-02-01,referral,15.94
2025-02-02,paid_search,177.5
2025-02-02,social_media,183.29
2025-02-02,email,26.49
2025-02-02,referral,16.61
2025-02-03,paid_search,173.83
2025-02-03,social_media,198.07
2025-02-03,email,22.02
2025-02-03,referral,17.86
2025-02-04,paid_search,199.99
2025-02-04,social_media,137.22
2025-02-04,email,31.24
2025-02-04,referral,16.46
2025-02-05,paid_search,277.14
2025-02-05,social_media,213.56
2025-02-05,email,28.17
2025-02-05,referral,11.19
2025-02-06,paid_search,154.29
2025-02-06,social_media,226.77
2025-02-06,email,19.73
2025-02-06,referral,16.4
2025-02-07,paid_search,196.27
2025-02-07,social_media,168.18
2025-02-07,email,28.32
2025-02-07,referral,17.57
2025-02-08,paid_search,217.15
2025-02-08,social_media,133.27
2025-02-08,email,26.17
2025-02-08,referral,19.14
2025-02-09,paid_search,190.76
2025-02-09,social_media,135.77
2025-02-09,email,32.42
2025-02-09,referral,12.14
2025-02-10,paid_search,204.82
2025-02-10,social_media,160.49
2025-02-10,email,23.86
2025-02-10,referral,16.74
2025-02-11,paid_search,208.64
2025-02-11,social_media,211.7
2025-02-11,email,22.5
2025-02-11,referral,17.72
2025-02-12,paid_search,240.32
2025-02-12,social_media,152.56
2025-02-12,email,23.78
2025-02-12,referral,14.97
2025-02-13,paid_search,224.46
2025-02-13,social_media,183.51
2025-02-13,email,29.82
2025-02-13,referral,13.96
2025-02-14,paid_search,230.69
2025-02-14,social_media,171.56
2025-02-14,email,26.17
2025-02-14,referral,16.74
2025-02-15,paid_search,252.77
2025-02-15,social_media,201.93
2025-02-15,email,21.03
2025-02-15,referral,10.53
2025-02-16,paid_search,285.2
2025-02-16,social_media,127.85
2025-02-16,email,25.88
2025-02-16,referral,19.12
2025-02-17,paid_search,275.56
2025-02-17,social_media,132.43
2025-02-17,email,22.74
2025-02-17,referral,18.14
2025-02-18,paid_search,268.41
2025-02-18,social_media,214.45
2025-02-18,email,21.92
2025-02-18,referral,11.8
2025-02-19,paid_search,266.64
2025-02-19,social_media,230.96
2025-02-19,email,31.19
2025-02-19,referral,12.68
2025-02-20,paid_search,263.27
2025-02-20,social_media,132.03
2025-02-20,email,19.57
2025-02-20,referral,19.16
2025-02-21,paid_search,246.92
2025-02-21,social_media,166.77
2025-02-21,email,17.9
2025-02-21,referral,19.18
2025-02-22,paid_search,203.06
2025-02-22,social_media,201.75
2025-02-22,email,27.44
2025-02-22,referral,11.16
2025-02-23,paid_search,264.54
2025-02-23,social_media,220.01
2025-02-23,email,17.95
2025-02-23,referral,13.79
2025-02-24,paid_search,164.43
2025-02-24,social_media,134.32
2025-02-24,email,26.04
2025-02-24,referral,17.82
2025-02-25,paid_search,173.76
2025-02-25,social_media,145.7
2025-02-25,email,28.65
2025-02-25,referral,17.23
2025-02-26,paid_search,246.21
2025-02-26,social_media,158.35
2025-02-26,email,23.67
2025-02-26,referral,13.54
2025-02-27,paid_search,257.14
2025-02-27,social_media,201.09
2025-02-27,email,21.8
2025-02-27,referral,11.9
2025-02-28,paid_search,270.31
2025-02-28,social_media,129.47
2025-02-28,email,28.77
2025-02-28,referral,15.03
2025-03-01,paid_search,155.43
2025-03-01,social_media,215.93
2025-03-01,email,27.7
2025-03-01,referral,18.38
2025-03-02,paid_search,227.15
2025-03-02,social_media,215.59
2025-03-02,email,31.29
2025-03-02,referral,15.02
2025-03-03,paid_search,247.63
2025-03-03,social_media,171.76
2025-03-03,email,19.85
2025-03-03,referral,19.26
2025-03-04,paid_search,222.84
2025-03-04,social_media,231.62
2025-03-04,email,19.38
2025-03-04,referral,12.41
2025-03-05,paid_search,235.71
2025-03-05,social_media,149.64
2025-03-05,email,20.26
2025-03-05,referral,17.21
2025-03-06,paid_search,227.83
2025-03-06,social_media,216.91
2025-03-06,email,29.75
2025-03-06,referral,14.72
2025-03-07,paid_search,195.34
2025-03-07,social_media,195.32
2025-03-07,email,29.91
2025-03-07,referral,11.98
2025-03-08,paid_search,260.04
2025-03-08,social_media,195.84
2025-03-08,email,20.42
2025-03-08,referral,11.48
2025-03-09,paid_search,164.27
2025-03-09,social_media,191.14
2025-03-09,email,30.2
2025-03-09,referral,10.75
2025-03-10,paid_search,191.25
2025-03-10,social_media,184.49
2025-03-10,email,18.48
2025-03-10,referral,15.87
2025-03-11,paid_search,253.86
2025-03-11,social_media,159.38
2025-03-11,email,25.78
2025-03-11,referral,16.25
2025-03-12,paid_search,158.27
2025-03-12,social_media,155.07
2025-03-12,email,32.15
2025-03-12,referral,15.58
2025-03-13,paid_search,228.41
2025-03-13,social_media,211.34
2025-03-13,email,18.19
2025-03-13,referral,13.33
2025-03-14,paid_search,278.54
2025-03-14,social_media,126.92
2025-03-14,email,22.85
2025-03-14,referral,13.04
2025-03-15,paid_search,206.55
2025-03-15,social_media,147.05
2025-03-15,email,28.78
2025-03-15,referral,17.03
2025-03-16,paid_search,282.55
2025-03-16,social_media,201.89
2025-03-16,email,18.96
2025-03-16,referral,14.17
2025-03-17,paid_search,251.87
2025-03-17,social_media,136.91
2025-03-17,email,29.61
2025-03-17,referral,11.85
2025-03-18,paid_search,231.51
2025-03-18,social_media,167.27
2025-03-18,email,26.3
2025-03-18,referral,18.17
2025-03-19,paid_search,192.3
2025-03-19,social_media,142.37
2025-03-19,email,24.45
2025-03-19,referral,18.47
2025-03-20,paid_search,166.31
2025-03-20,social_media,203.59
2025-03-20,email,30.77
2025-03-20,referral,17.77
2025-03-21,paid_search,240.36
2025-03-21,social_media,209.03
2025-03-21,email,19.92
2025-03-21,referral,19.17
2025-03-22,paid_search,222.15
2025-03-22,social_media,204.7
2025-03-22,email,27.27
2025-03-22,referral,18.87
2025-03-23,paid_search,199.07
2025-03-23,social_media,210.82
2025-03-23,email,22.59
2025-03-23,referral,13.74
2025-03-24,paid_search,266.99
2025-03-24,social_media,172.54
2025-03-24,email,30.86
2025-03-24,referral,17.47
2025-03-25,paid_search,205.17
2025-03-25,social_media,148.55
2025-03-25,email,26.66
2025-03-25,referral,11.17
2025-03-26,paid_search,174.12
2025-03-26,social_media,193.8
2025-03-26,email,24.96
2025-03-26,referral,17.74
2025-03-27,paid_search,172.83
2025-03-27,social_media,220.01
2025-03-27,email,25.71
2025-03-27,referral,19.22
2025-03-28,paid_search,257.15
2025-03-28,social_media,135.41
2025-03-28,email,18.91
2025-03-28,referral,13.32
2025-03-29,paid_search,277.3
2025-03-29,social_media,143.44
2025-03-29,email,21.7
2025-03-29,referral,13.77
2025-03-30,paid_search,165.78
2025-03-30,social_media,145.35
2025-03-30,email,29.08
2025-03-30,referral,12.82
2025-03-31,paid_search,216.47
2025-03-31,social_media,153.65
2025-03-31,email,30.65
2025-03-31,referral,16.35
2025-04-01,paid_search,172.54
2025-04-01,social_media,139.39
2025-04-01,email,26.03
2025-04-01,referral,10.86
2025-04-02,paid_search,267.39
2025-04-02,social_media,169.3
2025-04-02,email,30.36
2025-04-02,referral,18.75
2025-04-03,paid_search,171.03
2025-04-03,social_media,165.61
2025-04-03,email,30.17
2025-04-03,referral,19.07
2025-04-04,paid_search,203.33
2025-04-04,social_media,199.68
2025-04-04,email,25.09
2025-04-04,referral,12.87
2025-04-05,paid_search,269.57
2025-04-05,social_media,199.72
2025-04-05,email,26.81
2025-04-05,referral,16.29
2025-04-06,paid_search,251.82
2025-04-06,social_media,152.44
2025-04-06,email,29.82
2025-04-06,referral,10.57
2025-04-07,paid_search,266.6
2025-04-07,social_media,157.39
2025-04-07,email,19.87
2025-04-07,referral,14.09
2025-04-08,paid_search,163.63
2025-04-08,social_media,167.93
2025-04-08,email,24.43
2025-04-08,referral,11.34
2025-04-09,paid_search,215.5
2025-04-09,social_media,195.39
2025-04-09,email,31.0
2025-04-09,referral,14.68
2025-04-10,paid_search,165.33
2025-04-10,social_media,205.03
2025-04-10,email,31.26
2025-04-10,referral,18.8
2025-04-11,paid_search,255.4
2025-04-11,social_media,147.54
2025-04-11,email,22.43
2025-04-11,referral,13.36
2025-04-12,paid_search,285.53
2025-04-12,social_media,178.52
2025-04-12,email,28.03
2025-04-12,referral,14.79
2025-04-13,paid_search,190.75
2025-04-13,social_media,130.13
2025-04-13,email,19.84
2025-04-13,referral,14.73
2025-04-14,paid_search,238.51
2025-04-14,social_media,160.58
2025-04-14,email,17.97
2025-04-14,referral,15.91
2025-04-15,paid_search,204.2
2025-04-15,social_media,227.14
2025-04-15,email,22.92
2025-04-15,referral,14.37
2025-04-16,paid_search,216.49
2025-04-16,social_media,131.84
2025-04-16,email,30.52
2025-04-16,referral,19.07
2025-04-17,paid_search,244.24
2025-04-17,social_media,155.14
2025-04-17,email,27.04
2025-04-17,referral,11.25
2025-04-18,paid_search,163.14
2025-04-18,social_media,169.75
2025-04-18,email,21.98
2025-04-18,referral,16.91
2025-04-19,paid_search,269.01
2025-04-19,social_media,182.68
2025-04-19,email,27.54
2025-04-19,referral,12.84
2025-04-20,paid_search,263.63
2025-04-20,social_media,135.98
2025-04-20,email,31.02
2025-04-20,referral,13.58
2025-04-21,paid_search,253.42
2025-04-21,social_media,143.77
2025-04-21,email,22.74
2025-04-21,referral,14.27
2025-04-22,paid_search,216.77
2025-04-22,social_media,200.39
2025-04-22,email,19.91
2025-04-22,referral,16.77
2025-04-23,paid_search,200.82
2025-04-23,social_media,200.83
2025-04-23,email,23.34
2025-04-23,referral,10.59
2025-04-24,paid_search,257.37
2025-04-24,social_media,190.49
2025-04-24,email,18.67
2025-04-24,referral,16.51
2025-04-25,paid_search,235.38
2025-04-25,social_media,160.96
2025-04-25,email,32.3
2025-04-25,referral,18.95
2025-04-26,paid_search,252.05
2025-04-26,social_media,205.57
2025-04-26,email,22.25
2025-04-26,referral,11.85
