order_item_id,order_id,product_id,quantity,unit_price,discount,line_revenue
6213,3660,44,2,50.67,0.0,101.34
6214,3661,100,2,51.48,0.1,92.66
6215,3661,80,2,11.05,0.0,22.1
6216,3662,92,3,156.9,0.0,470.7
6217,3662,40,1,77.59,0.0,77.59
6218,3662,94,2,49.22,0.0,98.44
6219,3663,105,1,57.21,0.0,57.21
6220,3664,136,2,260.49,0.15,442.83
6221,3664,18,1,87.17,0.0,87.17
6222,3664,139,2,132.36,0.1,238.25
6223,3665,98,3,80.49,0.1,217.32
6224,3665,40,1,78.33,0.05,74.41
6225,3666,71,1,89.87,0.0,89.87
6226,3666,115,1,54.91,0.0,54.91
6227,3667,90,1,105.47,0.0,105.47
6228,3668,64,2,22.59,0.05,42.92
6229,3668,52,1,45.8,0.0,45.8
6230,3669,106,1,94.49,0.0,94.49
6231,3670,101,1,18.43,0.0,18.43
6232,3671,107,3,359.22,0.0,1077.66
6233,3672,55,1,164.02,0.05,155.82
6234,3672,103,1,48.21,0.0,48.21
6235,3672,106,2,92.71,0.15,157.61
6236,3673,4,1,254.44,0.05,241.72
6237,3673,60,4,154.65,0.15,525.81
6238,3673,56,1,146.49,0.15,124.52
6239,3674,64,1,22.1,0.05,21.0
6240,3674,55,4,164.24,0.05,624.11
6241,3675,91,2,70.85,0.0,141.7
6242,3676,153,1,34.48,0.0,34.48
6243,3677,37,5,80.02,0.15,340.08
6244,3677,146,5,133.11,0.0,665.55
6245,3678,31,3,37.68,0.15,96.08
6246,3678,160,4,118.95,0.1,428.22
6247,3679,111,1,11.76,0.0,11.76
6248,3680,143,1,15.11,0.1,13.6
6249,3681,146,2,133.29,0.05,253.25
6250,3681,78,2,49.28,0.1,88.7
6251,3681,117,3,64.62,0.0,193.86
6252,3681,100,4,52.84,0.1,190.22
6253,3682,75,3,6.22,0.0,18.66
6254,3682,68,1,161.17,0.0,161.17
6255,3683,43,1,59.77,0.0,59.77
6256,3684,8,1,129.33,0.1,116.4
6257,3685,45,1,17.01,0.0,17.01
6258,3685,125,1,112.46,0.0,112.46
6259,3685,13,1,80.25,0.0,80.25
6260,3686,91,2,71.37,0.05,135.6
6261,3686,23,1,69.44,0.0,69.44
6262,3686,144,1,76.62,0.0,76.62
6263,3686,68,5,160.57,0.05,762.71
6264,3687,150,1,82.86,0.0,82.86
6265,3687,137,2,31.31,0.05,59.49
6266,3687,112,4,61.92,0.0,247.68
6267,3687,68,2,161.64,0.0,323.28
6268,3688,118,1,22.56,0.0,22.56
6269,3688,130,5,40.72,0.1,183.24
6270,3688,149,1,105.9,0.1,95.31
6271,3689,92,1,152.36,0.05,144.74
6272,3689,87,2,148.26,0.0,296.52
6273,3690,157,1,351.98,0.0,351.98
6274,3690,123,1,234.95,0.15,199.71
6275,3691,154,4,81.64,0.0,326.56
6276,3692,9,1,42.08,0.0,42.08
6277,3693,107,2,350.97,0.0,701.94
6278,3694,16,1,39.28,0.0,39.28
6279,3695,34,4,25.14,0.0,100.56
6280,3696,11,1,43.12,0.0,43.12
6281,3696,93,1,35.08,0.0,35.08
6282,3696,88,1,87.48,0.0,87.48
6283,3697,53,1,35.24,0.15,29.95
6284,3697,133,1,24.43,0.1,21.99
6285,3697,98,1,80.3,0.0,80.3
6286,3698,68,2,156.44,0.1,281.59
6287,3698,112,2,64.52,0.0,129.04
6288,3698,147,2,21.68,0.0,43.36
6289,3699,144,2,76.07,0.0,152.14
6290,3699,27,1,23.24,0.0,23.24
6291,3700,69,2,91.34,0.05,173.55
6292,3700,121,2,133.45,0.1,240.21
6293,3701,118,1,22.15,0.05,21.04
6294,3702,139,2,136.4,0.0,272.8
6295,3702,51,2,84.95,0.0,169.9
6296,3702,31,2,38.29,0.05,72.75
6297,3702,128,1,39.16,0.1,35.24
6298,3703,30,1,48.78,0.15,41.46
6299,3704,62,3,56.09,0.0,168.27
6300,3705,13,1,82.41,0.0,82.41
6301,3706,121,1,133.87,0.0,133.87
6302,3707,123,1,233.91,0.15,198.82
6303,3708,40,1,76.4,0.0,76.4
6304,3709,90,1,103.5,0.0,103.5
6305,3710,120,1,130.04,0.0,130.04
6306,3711,129,3,72.78,0.0,218.34
6307,3712,36,4,21.12,0.0,84.48
6308,3713,85,1,31.04,0.0,31.04
6309,3714,67,1,60.64,0.1,54.58
6310,3715,55,1,168.6,0.0,168.6
6311,3715,3,3,116.78,0.0,350.34
6312,3716,18,1,85.94,0.1,77.35
6313,3716,95,2,45.05,0.0,90.1
6314,3717,86,1,40.35,0.15,34.3
6315,3717,37,1,77.79,0.05,73.9
6316,3718,90,1,103.82,0.05,98.63
6317,3719,105,2,55.91,0.15,95.05
6318,3720,72,1,257.92,0.0,257.92
6319,3721,71,1,89.83,0.15,76.36
6320,3722,62,1,53.9,0.0,53.9
6321,3723,21,1,246.7,0.05,234.36
6322,3724,47,1,43.16,0.0,43.16
6323,3725,34,1,25.17,0.0,25.17
6324,3726,152,1,88.49,0.15,75.22
6325,3727,96,2,17.03,0.05,32.36
6326,3727,43,1,58.17,0.0,58.17
6327,3727,55,1,163.68,0.0,163.68
6328,3728,18,1,85.96,0.05,81.66
6329,3729,80,1,10.89,0.15,9.26
6330,3730,80,3,11.14,0.05,31.75
6331,3731,141,2,81.34,0.0,162.68
6332,3731,142,3,206.01,0.0,618.03
6333,3731,89,1,40.81,0.15,34.69
6334,3731,137,2,31.84,0.0,63.68
6335,3732,123,4,235.59,0.15,801.01
6336,3733,17,1,26.48,0.05,25.16
6337,3733,25,2,40.17,0.0,80.34
6338,3734,112,1,62.34,0.0,62.34
6339,3735,18,1,88.31,0.0,88.31
6340,3735,53,2,35.58,0.0,71.16
6341,3735,124,1,18.77,0.0,18.77
6342,3736,105,2,57.22,0.15,97.27
6343,3737,80,1,11.1,0.1,9.99
6344,3737,160,1,118.64,0.05,112.71
6345,3737,123,1,230.29,0.0,230.29
6346,3738,55,1,168.19,0.0,168.19
6347,3738,45,3,16.89,0.1,45.6
6348,3739,41,1,126.29,0.05,119.98
6349,3739,4,1,257.82,0.1,232.04
6350,3740,105,1,57.19,0.1,51.47
6351,3741,59,2,89.33,0.0,178.66
6352,3741,81,1,54.28,0.0,54.28
6353,3741,94,2,48.18,0.0,96.36
6354,3742,105,1,55.57,0.0,55.57
6355,3743,54,5,112.82,0.0,564.1
6356,3744,12,2,43.1,0.0,86.2
6357,3744,65,1,137.7,0.0,137.7
6358,3744,103,2,47.46,0.0,94.92
6359,3745,46,2,33.22,0.1,59.8
6360,3746,112,1,62.41,0.0,62.41
6361,3747,49,2,89.05,0.0,178.1
6362,3748,119,1,178.21,0.1,160.39
6363,3748,62,3,53.96,0.0,161.88
6364,3749,69,2,91.1,0.0,182.2
6365,3749,21,2,244.73,0.1,440.51
6366,3749,91,1,69.72,0.05,66.23
6367,3750,62,1,56.3,0.0,56.3
6368,3750,154,1,79.82,0.1,71.84
6369,3750,7,2,274.48,0.0,548.96
6370,3751,128,4,39.51,0.1,142.24
6371,3752,142,1,209.08,0.0,209.08
6372,3753,122,1,29.28,0.05,27.82
6373,3753,51,1,84.86,0.0,84.86
6374,3753,52,1,46.24,0.15,39.3
6375,3753,115,3,55.03,0.0,165.09
6376,3754,108,1,75.1,0.0,75.1
6377,3755,143,4,15.6,0.05,59.28
6378,3756,35,1,138.75,0.1,124.88
6379,3757,143,2,15.33,0.05,29.13
6380,3757,17,1,25.91,0.0,25.91
6381,3758,134,1,100.12,0.05,95.11
6382,3758,106,1,95.89,0.0,95.89
6383,3758,75,1,6.11,0.1,5.5
6384,3759,17,1,25.5,0.05,24.22
6385,3760,158,1,99.22,0.05,94.26
6386,3761,131,2,16.1,0.15,27.37
6387,3761,153,1,35.01,0.0,35.01
6388,3762,1,1,102.06,0.0,102.06
6389,3763,10,2,106.54,0.1,191.77
6390,3763,141,2,80.1,0.05,152.19
6391,3763,119,1,181.96,0.0,181.96
6392,3764,65,1,136.69,0.05,129.86
6393,3765,76,2,138.27,0.1,248.89
6394,3766,135,2,28.88,0.0,57.76
6395,3766,68,4,159.41,0.15,541.99
6396,3767,100,3,53.29,0.05,151.88
6397,3768,73,1,63.27,0.0,63.27
6398,3768,22,2,53.24,0.0,106.48
6399,3769,92,1,153.53,0.0,153.53
6400,3770,9,1,43.34,0.05,41.17
6401,3771,64,1,21.79,0.15,18.52
6402,3772,23,2,69.43,0.05,131.92
6403,3772,148,1,19.81,0.1,17.83
6404,3772,18,1,86.82,0.1,78.14
6405,3773,38,1,11.38,0.15,9.67
6406,3773,2,1,58.82,0.15,50.0
6407,3773,23,2,68.55,0.05,130.24
6408,3774,159,2,22.22,0.0,44.44
6409,3775,95,1,46.63,0.05,44.3
6410,3776,49,5,89.78,0.0,448.9
6411,3776,52,3,46.42,0.1,125.33
6412,3777,75,1,6.01,0.1,5.41
6413,3778,79,2,69.3,0.0,138.6
6414,3779,110,4,62.14,0.0,248.56
6415,3780,137,1,32.53,0.0,32.53
6416,3781,160,2,116.77,0.0,233.54
6417,3782,75,1,6.18,0.05,5.87
6418,3783,65,1,136.81,0.0,136.81
6419,3783,118,1,22.28,0.15,18.94
6420,3784,81,4,53.18,0.05,202.08
6421,3785,145,1,83.26,0.05,79.1
6422,3785,80,1,10.91,0.15,9.27
6423,3785,37,2,78.23,0.0,156.46
6424,3786,65,1,135.59,0.1,122.03
6425,3786,90,2,105.71,0.1,190.28
6426,3787,78,4,50.63,0.0,202.52
6427,3787,21,2,245.26,0.05,465.99
6428,3788,16,2,39.61,0.15,67.34
6429,3789,39,1,19.49,0.0,19.49
6430,3790,20,2,17.93,0.1,32.27
6431,3791,42,3,75.11,0.15,191.53
6432,3792,126,1,473.33,0.15,402.33
6433,3792,114,1,591.41,0.0,591.41
6434,3793,34,2,25.05,0.1,45.09
6435,3794,85,1,32.08,0.0,32.08
6436,3795,56,2,150.07,0.05,285.13
6437,3796,80,1,11.11,0.0,11.11
6438,3797,44,3,48.97,0.1,132.22
6439,3797,64,1,22.58,0.1,20.32
6440,3797,90,1,104.89,0.15,89.16
6441,3798,2,2,57.94,0.0,115.88
6442,3799,160,1,119.79,0.1,107.81
6443,3800,150,2,85.35,0.0,170.7
6444,3801,32,3,342.75,0.05,976.84
6445,3801,146,1,131.7,0.0,131.7
6446,3802,74,3,261.7,0.0,785.1
6447,3802,151,3,82.02,0.0,246.06
6448,3802,12,1,42.33,0.05,40.21
6449,3803,4,5,250.72,0.1,1128.24
6450,3804,102,1,45.43,0.0,45.43
6451,3804,148,1,20.26,0.0,20.26
6452,3804,153,1,34.43,0.15,29.27
6453,3804,14,1,11.7,0.0,11.7
6454,3805,39,1,19.9,0.0,19.9
6455,3806,152,1,90.69,0.15,77.09
6456,3806,33,5,65.45,0.15,278.16
6457,3807,128,1,39.89,0.0,39.89
6458,3808,10,2,107.02,0.0,214.04
6459,3808,55,1,167.01,0.1,150.31
6460,3808,141,1,77.83,0.0,77.83
6461,3809,30,2,49.55,0.0,99.1
6462,3810,110,1,59.55,0.0,59.55
6463,3810,82,1,89.01,0.0,89.01
6464,3811,122,1,28.4,0.0,28.4
6465,3812,131,4,16.42,0.0,65.68
6466,3813,44,1,49.09,0.0,49.09
6467,3813,146,2,128.94,0.0,257.88
6468,3814,6,1,53.9,0.0,53.9
6469,3815,52,1,46.37,0.15,39.41
6470,3815,142,1,215.16,0.1,193.64
6471,3816,46,2,33.95,0.15,57.72
6472,3817,57,2,31.21,0.1,56.18
6473,3817,101,1,18.05,0.1,16.24
6474,3818,99,2,64.43,0.15,109.53
6475,3818,47,2,43.35,0.0,86.7
6476,3819,96,3,17.17,0.1,46.36
6477,3819,47,1,42.07,0.1,37.86
6478,3820,152,2,87.18,0.0,174.36
6479,3821,9,4,43.2,0.0,172.8
6480,3822,130,1,40.93,0.1,36.84
6481,3823,8,1,131.99,0.05,125.39
6482,3823,79,1,71.19,0.0,71.19
6483,3823,126,1,457.28,0.15,388.69
6484,3823,46,3,34.05,0.0,102.15
6485,3824,56,1,153.56,0.0,153.56
6486,3825,118,1,22.9,0.15,19.46
6487,3825,81,2,53.56,0.05,101.76
6488,3825,35,1,136.78,0.1,123.1
6489,3826,76,3,138.67,0.0,416.01
6490,3827,106,1,92.49,0.0,92.49
6491,3828,130,1,41.54,0.0,41.54
6492,3828,2,2,57.2,0.15,97.24
6493,3829,87,2,147.33,0.0,294.66
6494,3830,9,3,41.98,0.1,113.35
6495,3831,97,2,83.99,0.0,167.98
6496,3831,67,1,60.72,0.15,51.61
6497,3832,157,3,356.1,0.1,961.47
6498,3833,159,1,22.31,0.0,22.31
6499,3833,94,2,47.26,0.15,80.34
6500,3833,135,1,27.76,0.0,27.76
6501,3834,11,4,41.83,0.0,167.32
6502,3835,157,1,357.23,0.1,321.51
6503,3835,154,1,79.38,0.0,79.38
6504,3835,38,1,11.16,0.15,9.49
6505,3836,1,1,103.61,0.1,93.25
6506,3837,98,1,81.79,0.15,69.52
6507,3838,8,4,126.44,0.0,505.76
6508,3839,51,1,88.54,0.05,84.11
6509,3840,101,4,18.45,0.1,66.42
6510,3840,46,1,33.44,0.15,28.42
6511,3841,122,4,28.9,0.0,115.6
6512,3841,108,1,75.54,0.15,64.21
6513,3842,31,1,37.23,0.1,33.51
6514,3842,74,4,270.02,0.0,1080.08
6515,3843,10,3,105.03,0.0,315.09
6516,3844,105,2,57.28,0.0,114.56
6517,3845,148,4,19.77,0.05,75.13
6518,3846,49,1,90.57,0.0,90.57
6519,3846,17,1,25.61,0.15,21.77
6520,3847,84,1,41.08,0.0,41.08
6521,3847,110,2,59.81,0.05,113.64
6522,3848,26,1,72.69,0.1,65.42
6523,3849,20,1,18.19,0.0,18.19
6524,3850,89,2,39.89,0.1,71.8
6525,3851,94,1,48.0,0.15,40.8
6526,3852,90,3,102.88,0.05,293.21
6527,3853,68,1,162.18,0.05,154.07
6528,3853,58,4,49.71,0.05,188.9
6529,3854,18,4,87.33,0.0,349.32
6530,3854,86,2,41.73,0.0,83.46
6531,3855,63,2,23.51,0.0,47.02
6532,3856,146,1,132.94,0.0,132.94
6533,3857,95,1,44.67,0.15,37.97
6534,3858,58,1,48.36,0.15,41.11
6535,3859,52,1,46.34,0.1,41.71
6536,3859,123,1,231.1,0.15,196.44
6537,3859,110,3,61.14,0.15,155.91
6538,3860,6,4,53.25,0.05,202.35
6539,3861,102,2,44.81,0.05,85.14
6540,3862,137,1,32.32,0.0,32.32
6541,3863,53,4,35.1,0.05,133.38
6542,3863,87,2,151.61,0.0,303.22
6543,3863,105,2,55.05,0.05,104.59
6544,3864,96,2,17.39,0.15,29.56
6545,3865,129,1,72.47,0.1,65.22
6546,3866,33,1,65.11,0.0,65.11
6547,3867,58,1,49.89,0.0,49.89
6548,3867,57,2,30.57,0.05,58.08
6549,3868,125,2,108.82,0.0,217.64
6550,3869,34,1,24.48,0.0,24.48
6551,3870,37,1,76.84,0.15,65.31
6552,3871,69,1,90.61,0.0,90.61
6553,3872,68,1,163.16,0.15,138.69
6554,3873,152,1,89.47,0.0,89.47
6555,3873,141,2,81.82,0.1,147.28
6556,3873,62,1,55.14,0.0,55.14
6557,3874,145,1,84.02,0.05,79.82
6558,3874,43,1,57.97,0.15,49.27
6559,3875,157,1,349.17,0.0,349.17
6560,3875,75,1,6.14,0.0,6.14
6561,3876,61,1,41.72,0.05,39.63
6562,3877,42,2,77.5,0.15,131.75
6563,3877,76,1,135.56,0.0,135.56
6564,3878,76,1,134.03,0.0,134.03
6565,3878,69,2,91.41,0.1,164.54
6566,3879,70,1,36.17,0.0,36.17
6567,3879,116,2,87.17,0.05,165.62
6568,3879,71,2,87.99,0.15,149.58
6569,3880,144,2,76.32,0.0,152.64
6570,3881,148,2,19.78,0.15,33.63
6571,3882,43,1,58.09,0.0,58.09
6572,3883,59,1,88.51,0.0,88.51
6573,3883,16,1,39.53,0.05,37.55
6574,3884,125,1,109.12,0.15,92.75
6575,3884,131,2,16.14,0.1,29.05
6576,3884,115,1,54.5,0.0,54.5
6577,3884,85,1,32.04,0.1,28.84
6578,3885,36,1,21.85,0.0,21.85
6579,3885,57,1,31.3,0.0,31.3
6580,3886,108,1,76.1,0.0,76.1
6581,3887,157,1,353.37,0.0,353.37
6582,3887,153,1,34.67,0.0,34.67
6583,3887,14,1,11.5,0.05,10.92
6584,3888,36,2,21.88,0.0,43.76
6585,3888,15,3,13.95,0.1,37.66
6586,3888,6,4,53.79,0.0,215.16
6587,3889,53,1,34.97,0.0,34.97
6588,3889,50,1,13.52,0.1,12.17
6589,3889,47,3,42.75,0.0,128.25
6590,3890,149,1,104.26,0.0,104.26
6591,3891,10,2,107.81,0.0,215.62
6592,3892,120,2,130.21,0.05,247.4
6593,3893,93,1,35.37,0.15,30.06
6594,3893,27,1,23.29,0.05,22.13
6595,3894,19,1,29.35,0.0,29.35
6596,3895,152,1,89.3,0.15,75.9
6597,3896,150,1,86.3,0.0,86.3
6598,3896,35,2,135.16,0.0,270.32
6599,3896,149,1,104.34,0.0,104.34
6600,3897,55,1,162.68,0.1,146.41
6601,3897,159,1,22.35,0.1,20.12
6602,3898,118,1,23.18,0.15,19.7
6603,3899,76,1,137.93,0.0,137.93
6604,3900,8,3,131.98,0.0,395.94
6605,3901,157,2,346.28,0.15,588.68
6606,3901,82,1,89.42,0.0,89.42
6607,3901,47,2,42.3,0.0,84.6
6608,3902,69,2,92.33,0.15,156.96
6609,3903,159,1,22.42,0.0,22.42
6610,3904,140,1,21.61,0.1,19.45
6611,3905,114,1,606.93,0.15,515.89
6612,3905,32,1,349.87,0.1,314.88
6613,3906,76,2,136.81,0.0,273.62
6614,3907,76,4,139.23,0.15,473.38
6615,3908,157,2,357.46,0.0,714.92
6616,3908,120,1,128.56,0.0,128.56
6617,3909,73,1,62.06,0.0,62.06
6618,3910,143,3,15.02,0.0,45.06
6619,3911,44,1,50.15,0.0,50.15
6620,3911,141,3,78.94,0.15,201.3
6621,3912,6,1,53.37,0.05,50.7
6622,3913,88,1,87.89,0.05,83.5
6623,3914,75,1,6.06,0.0,6.06
6624,3914,36,2,21.65,0.0,43.3
6625,3915,92,5,157.75,0.0,788.75
6626,3916,72,2,259.19,0.0,518.38
6627,3916,107,2,355.27,0.0,710.54
6628,3916,34,1,25.22,0.15,21.44
6629,3917,98,1,80.69,0.0,80.69
6630,3918,103,2,47.44,0.0,94.88
6631,3919,147,2,21.81,0.0,43.62
6632,3920,54,1,112.37,0.15,95.51
6633,3920,37,2,78.94,0.0,157.88
6634,3921,31,1,37.93,0.05,36.03
6635,3922,95,1,46.62,0.0,46.62
6636,3923,103,2,48.86,0.0,97.72
6637,3924,129,3,71.95,0.05,205.06
6638,3924,57,1,30.5,0.1,27.45
6639,3924,86,3,42.39,0.15,108.09
6640,3925,15,1,13.58,0.0,13.58
6641,3925,101,4,18.49,0.0,73.96
6642,3925,17,5,25.7,0.0,128.5
6643,3925,141,2,81.26,0.05,154.39
6644,3926,78,2,49.57,0.1,89.23
6645,3927,73,5,62.69,0.05,297.78
6646,3928,154,3,82.02,0.05,233.76
6647,3929,65,1,137.37,0.0,137.37
6648,3930,146,3,129.47,0.0,388.41
6649,3930,28,1,90.09,0.05,85.59
6650,3930,18,4,85.96,0.0,343.84
6651,3931,107,4,348.05,0.1,1252.98
6652,3931,63,2,24.37,0.0,48.74
6653,3931,91,4,72.52,0.0,290.08
6654,3932,57,4,30.72,0.1,110.59
6655,3932,82,1,90.48,0.0,90.48
6656,3933,142,3,210.2,0.0,630.6
6657,3934,72,3,262.01,0.15,668.13
6658,3934,28,5,92.28,0.05,438.33
6659,3935,136,1,260.69,0.15,221.59
6660,3935,81,1,52.97,0.15,45.02
6661,3936,57,2,29.81,0.05,56.64
6662,3937,100,1,51.75,0.05,49.16
6663,3938,148,3,19.87,0.15,50.67
6664,3939,57,1,30.16,0.1,27.14
6665,3940,89,1,40.17,0.1,36.15
6666,3940,19,1,29.4,0.0,29.4
6667,3941,71,2,89.88,0.1,161.78
6668,3942,120,4,130.81,0.0,523.24
6669,3943,6,4,52.61,0.0,210.44
6670,3944,17,3,26.26,0.15,66.96
6671,3944,136,1,263.98,0.0,263.98
6672,3945,40,3,78.56,0.0,235.68
6673,3945,150,2,84.53,0.1,152.15
6674,3946,34,1,25.51,0.15,21.68
6675,3946,27,1,22.66,0.0,22.66
6676,3947,82,5,90.55,0.1,407.48
6677,3948,82,1,90.01,0.0,90.01
6678,3948,90,1,100.93,0.0,100.93
6679,3949,54,1,114.4,0.05,108.68
6680,3949,30,2,49.77,0.0,99.54
6681,3950,52,1,44.96,0.1,40.46
6682,3951,106,1,91.18,0.1,82.06
6683,3951,35,1,137.99,0.15,117.29
6684,3952,27,1,23.64,0.15,20.09
6685,3952,75,2,6.28,0.0,12.56
6686,3952,78,3,50.01,0.05,142.53
6687,3953,113,1,67.92,0.15,57.73
6688,3954,102,2,45.55,0.0,91.1
6689,3954,155,3,83.94,0.15,214.05
6690,3954,73,1,61.98,0.15,52.68
6691,3955,101,1,18.38,0.0,18.38
6692,3955,146,3,133.27,0.05,379.82
6693,3955,86,3,42.31,0.0,126.93
6694,3956,138,2,48.45,0.15,82.36
6695,3956,41,1,128.68,0.05,122.25
6696,3957,122,1,28.36,0.15,24.11
6697,3958,139,5,132.62,0.0,663.1
6698,3958,61,3,42.63,0.0,127.89
6699,3959,74,2,271.33,0.05,515.53
6700,3960,104,1,32.2,0.1,28.98
6701,3961,109,5,80.05,0.15,340.21
6702,3962,51,1,85.08,0.0,85.08
6703,3963,44,2,50.52,0.15,85.88
6704,3964,15,3,14.0,0.15,35.7
6705,3965,111,1,11.42,0.0,11.42
6706,3966,156,1,33.78,0.1,30.4
6707,3966,73,2,62.31,0.1,112.16
6708,3967,29,2,38.47,0.0,76.94
6709,3967,33,3,65.12,0.1,175.82
6710,3968,25,2,39.87,0.0,79.74
6711,3968,10,4,106.31,0.0,425.24
6712,3968,114,1,592.73,0.0,592.73
6713,3969,27,1,23.47,0.05,22.3
6714,3969,3,1,114.54,0.0,114.54
6715,3969,78,3,49.53,0.1,133.73
6716,3970,23,1,70.71,0.0,70.71
6717,3971,9,1,42.36,0.0,42.36
6718,3972,131,1,15.7,0.0,15.7
6719,3973,16,2,39.37,0.0,78.74
6720,3973,38,2,11.06,0.1,19.91
6721,3974,125,4,112.52,0.15,382.57
6722,3975,49,1,88.56,0.1,79.7
6723,3976,27,1,23.64,0.0,23.64
6724,3976,4,5,257.05,0.0,1285.25
6725,3976,123,1,234.23,0.05,222.52
6726,3977,94,1,49.6,0.0,49.6
6727,3977,11,3,43.75,0.0,131.25
6728,3978,45,1,17.2,0.1,15.48
6729,3979,54,2,113.04,0.1,203.47
6730,3980,83,4,241.97,0.05,919.49
6731,3981,19,3,28.49,0.1,76.92
6732,3981,34,3,25.14,0.05,71.65
6733,3981,65,3,131.98,0.0,395.94
6734,3982,26,4,72.59,0.05,275.84
6735,3982,109,4,81.94,0.0,327.76
6736,3982,117,1,62.31,0.0,62.31
6737,3983,65,2,136.88,0.1,246.38
6738,3984,61,1,42.28,0.1,38.05
6739,3985,114,2,605.83,0.0,1211.66
6740,3985,112,2,63.51,0.0,127.02
6741,3986,79,2,69.55,0.1,125.19
6742,3986,109,1,83.85,0.1,75.46
6743,3986,123,1,230.63,0.0,230.63
6744,3986,137,1,31.41,0.0,31.41
6745,3987,15,1,13.5,0.05,12.82
6746,3988,59,3,85.96,0.1,232.09
6747,3989,14,2,11.76,0.0,23.52
6748,3989,136,4,259.24,0.05,985.11
6749,3990,125,2,111.09,0.0,222.18
6750,3991,114,3,605.57,0.0,1816.71
6751,3992,111,1,11.57,0.0,11.57
6752,3993,67,3,62.02,0.1,167.45
6753,3994,44,4,49.89,0.05,189.58
6754,3995,143,1,15.66,0.15,13.31
6755,3996,140,1,21.02,0.0,21.02
6756,3997,156,2,34.16,0.0,68.32
6757,3998,91,1,69.75,0.1,62.78
6758,3999,33,1,65.27,0.05,62.01
6759,4000,130,2,41.86,0.15,71.16
6760,4001,112,2,64.14,0.15,109.04
6761,4002,12,1,42.86,0.15,36.43
6762,4002,58,1,49.66,0.0,49.66
6763,4003,78,1,50.27,0.0,50.27
6764,4003,149,3,104.98,0.05,299.19
6765,4003,131,1,15.91,0.0,15.91
6766,4004,17,2,26.72,0.05,50.77
6767,4004,129,1,71.73,0.0,71.73
6768,4005,57,4,30.63,0.0,122.52
6769,4006,128,2,39.63,0.05,75.3
6770,4006,79,1,69.6,0.05,66.12
6771,4007,80,3,11.06,0.0,33.18
6772,4008,120,3,127.24,0.0,381.72
6773,4009,32,2,335.57,0.0,671.14
6774,4010,109,2,81.87,0.05,155.55
6775,4011,103,2,48.13,0.0,96.26
6776,4012,19,1,28.0,0.0,28.0
6777,4012,73,1,61.89,0.15,52.61
6778,4012,111,1,11.61,0.1,10.45
6779,4013,76,1,134.18,0.0,134.18
6780,4013,96,1,17.15,0.0,17.15
6781,4014,150,1,84.7,0.05,80.46
6782,4015,28,1,89.19,0.0,89.19
6783,4016,80,1,10.95,0.05,10.4
6784,4017,49,1,89.47,0.15,76.05
6785,4018,101,2,17.79,0.1,32.02
6786,4019,117,1,64.05,0.1,57.64
6787,4019,149,2,103.44,0.15,175.85
6788,4020,66,4,221.51,0.0,886.04
6789,4020,22,1,52.58,0.0,52.58
6790,4020,27,1,23.59,0.0,23.59
6791,4020,103,1,48.4,0.0,48.4
6792,4021,43,1,58.95,0.0,58.95
6793,4022,79,1,69.05,0.05,65.6
6794,4022,140,2,21.82,0.1,39.28
6795,4022,6,1,53.0,0.0,53.0
6796,4023,53,5,34.69,0.15,147.43
6797,4024,96,1,17.15,0.1,15.43
6798,4025,52,2,45.11,0.0,90.22
6799,4025,57,1,29.92,0.0,29.92
6800,4026,134,1,97.26,0.1,87.53
6801,4027,157,1,355.77,0.0,355.77
6802,4028,95,1,45.02,0.0,45.02
6803,4029,137,2,31.97,0.05,60.74
6804,4029,148,4,19.97,0.15,67.9
6805,4029,157,2,349.74,0.05,664.51
6806,4030,85,1,30.66,0.1,27.59
6807,4031,79,1,71.46,0.0,71.46
6808,4031,115,2,54.36,0.0,108.72
6809,4032,36,2,21.81,0.0,43.62
6810,4033,85,1,31.68,0.0,31.68
6811,4033,103,2,48.36,0.0,96.72
6812,4033,147,1,21.11,0.05,20.05
6813,4034,124,1,18.06,0.05,17.16
6814,4035,156,2,33.49,0.15,56.93
6815,4036,86,1,41.77,0.0,41.77
6816,4036,29,1,37.04,0.0,37.04
6817,4037,127,4,26.41,0.0,105.64
6818,4038,134,3,99.21,0.15,252.99
6819,4038,38,1,11.39,0.0,11.39
6820,4039,90,2,104.7,0.15,177.99
6821,4040,43,1,59.94,0.05,56.94
6822,4041,127,2,26.77,0.1,48.19
6823,4042,156,1,33.84,0.1,30.46
6824,4042,91,3,69.54,0.0,208.62
6825,4043,154,1,78.27,0.1,70.44
6826,4043,59,2,88.91,0.05,168.93
6827,4044,118,4,23.13,0.0,92.52
6828,4045,103,1,46.96,0.0,46.96
6829,4046,142,1,215.07,0.15,182.81
6830,4046,126,3,464.32,0.05,1323.31
6831,4047,152,2,87.63,0.05,166.5
6832,4048,78,2,49.87,0.0,99.74
6833,4049,110,3,60.65,0.05,172.85
6834,4050,128,1,38.25,0.15,32.51
6835,4051,50,5,13.05,0.0,65.25
6836,4052,18,1,85.46,0.0,85.46
6837,4052,89,4,39.92,0.05,151.7
6838,4053,84,1,41.66,0.0,41.66
6839,4053,128,1,39.1,0.0,39.1
6840,4053,85,1,32.15,0.15,27.33
6841,4054,4,1,260.83,0.0,260.83
6842,4055,20,1,18.38,0.05,17.46
6843,4055,105,3,57.6,0.0,172.8
6844,4055,104,4,30.88,0.1,111.17
6845,4056,159,1,22.4,0.0,22.4
6846,4056,60,2,157.49,0.0,314.98
