order_id,customer_id,order_date,status,channel,payment_method
5119,3191,2024-04-15 00:00:00,completed,social_media,bank_transfer
5120,836,2024-01-11 00:00:00,completed,email,paypal
5121,4304,2025-12-19 00:00:00,completed,email,credit_card
5122,740,2025-12-11 00:00:00,completed,paid_search,credit_card
5123,828,2024-11-19 00:00:00,completed,direct,paypal
5124,4513,2025-05-04 00:00:00,completed,email,credit_card
5125,4710,2025-11-28 00:00:00,completed,direct,debit_card
5126,5356,2024-09-01 00:00:00,completed,organic_search,credit_card
5127,6077,2025-10-12 00:00:00,completed,paid_search,debit_card
5128,6183,2025-12-13 00:00:00,completed,organic_search,credit_card
5129,3997,2024-04-20 00:00:00,completed,referral,bank_transfer
5130,5942,2024-06-28 00:00:00,completed,email,paypal
5131,2843,2025-12-17 20:20:26,completed,organic_search,credit_card
5132,4065,2025-10-04 00:00:00,completed,social_media,paypal
5133,3620,2024-01-20 00:00:00,completed,direct,paypal
5134,3042,2024-09-26 00:00:00,completed,referral,debit_card
5135,2244,2025-01-30 00:00:00,completed,social_media,debit_card
5136,762,2025-07-29 06:40:51,completed,organic_search,credit_card
5137,4680,2025-08-25 00:00:00,completed,paid_search,paypal
5138,4961,2025-12-30 14:03:35,completed,referral,credit_card
5139,3103,2024-10-20 00:00:00,completed,organic_search,credit_card
5140,-1,2025-04-11 14:31:02,completed,social_media,paypal
5141,5144,2025-04-07 00:00:00,completed,paid_search,paypal
5142,8221,2024-12-25 00:00:00,completed,social_media,bank_transfer
5143,5272,2024-06-07 00:00:00,completed,email,credit_card
5144,1803,2025-12-23 00:00:00,completed,organic_search,debit_card
5145,8988,2025-11-05 04:59:05,completed,social_media,paypal
5146,8192,2025-03-12 00:00:00,completed,direct,bank_transfer
5147,4357,2025-05-26 06:43:47,completed,direct,credit_card
5148,2291,2024-08-31 00:00:00,completed,referral,bank_transfer
5149,2092,2025-04-15 00:00:00,cancelled,organic_search,debit_card
5150,7469,2025-07-30 00:00:00,returned,email,credit_card
5151,677,2025-03-25 00:00:00,cancelled,organic_search,bank_transfer
5152,5883,2025-12-28 00:00:00,completed,email,credit_card
5153,5905,2025-06-01 00:00:00,completed,direct,bank_transfer
5154,1731,2024-12-08 00:00:00,completed,organic_search,debit_card
5155,6519,2025-09-19 00:00:00,completed,referral,debit_card
5156,6524,2024-07-07 02:25:22,completed,paid_search,credit_card
5157,3232,2024-12-15 00:00:00,completed,referral,bank_transfer
5158,4471,2024-11-26 00:00:00,cancelled,social_media,credit_card
5159,-1,2025-01-13 01:37:57,completed,email,bank_transfer
5160,4840,2025-09-25 00:00:00,cancelled,paid_search,credit_card
5161,5697,2025-01-03 00:00:00,completed,paid_search,bank_transfer
5162,3798,2025-03-10 00:00:00,completed,direct,bank_transfer
5163,1435,2025-05-08 22:16:35,completed,social_media,bank_transfer
5164,-1,2024-11-23 00:00:00,completed,paid_search,debit_card
5165,4913,2025-10-12 00:00:00,completed,direct,bank_transfer
5166,3105,2024-09-10 00:00:00,completed,organic_search,paypal
5167,6588,2024-08-28 00:00:00,completed,organic_search,debit_card
5168,5720,2025-03-17 00:00:00,completed,direct,credit_card
5169,2193,2024-09-29 19:17:27,completed,referral,bank_transfer
5170,8112,2024-01-13 00:00:00,completed,email,paypal
5171,695,2025-06-27 00:00:00,completed,social_media,bank_transfer
5172,5584,2025-03-22 00:00:00,completed,social_media,credit_card
5173,4413,2025-01-26 00:00:00,completed,referral,credit_card
5174,2954,2025-12-19 00:00:00,completed,social_media,debit_card
5175,7645,2025-04-05 00:00:00,completed,email,bank_transfer
5176,6077,2025-11-09 00:00:00,completed,email,paypal
5177,7013,2024-06-06 00:00:00,cancelled,referral,bank_transfer
5178,3817,2025-03-05 00:00:00,completed,paid_search,paypal
5179,8693,2025-11-11 00:00:00,completed,social_media,debit_card
5180,3185,2025-05-12 00:00:00,completed,paid_search,bank_transfer
5181,4910,2025-08-15 00:00:00,completed,email,debit_card
5182,8613,2024-09-12 00:00:00,completed,organic_search,debit_card
5183,812,2024-04-21 00:00:00,returned,direct,paypal
5184,1062,2025-06-02 00:00:00,cancelled,referral,credit_card
5185,-1,2024-12-20 00:00:00,completed,organic_search,bank_transfer
5186,8962,2025-11-10 00:00:00,completed,email,debit_card
5187,7121,2024-09-14 00:00:00,completed,email,debit_card
5188,4471,2025-12-19 00:00:00,completed,direct,paypal
5189,4681,2025-12-16 00:00:00,completed,email,bank_transfer
5190,2419,2024-09-18 00:00:00,completed,direct,debit_card
5191,3994,2024-11-26 00:00:00,completed,organic_search,paypal
5192,3984,2025-11-22 00:00:00,completed,email,credit_card
5193,361,2025-12-19 00:00:00,returned,paid_search,bank_transfer
5194,4179,2025-01-24 00:00:00,completed,referral,bank_transfer
5195,4433,2024-11-11 00:00:00,completed,email,debit_card
5196,6166,2025-02-04 00:00:00,completed,referral,bank_transfer
5197,4782,2025-07-25 00:00:00,completed,email,paypal
5198,7969,2024-09-10 00:00:00,completed,organic_search,debit_card
5199,3386,2025-08-27 00:00:00,completed,email,paypal
5200,3768,2024-03-08 00:00:00,completed,organic_search,bank_transfer
5201,5284,2024-06-03 00:00:00,completed,paid_search,debit_card
5202,-1,2024-12-16 00:00:00,completed,email,paypal
5203,3622,2024-11-30 00:00:00,completed,referral,paypal
5204,6363,2024-08-11 00:00:00,completed,social_media,credit_card
5205,3788,2025-03-06 00:00:00,completed,paid_search,debit_card
5206,8390,2024-11-11 00:00:00,completed,direct,debit_card
5207,5670,2024-07-29 06:10:54,completed,email,paypal
5208,1482,2024-05-11 00:00:00,completed,social_media,paypal
5209,4501,2025-12-22 00:00:00,completed,social_media,paypal
5210,7060,2024-12-28 00:55:45,cancelled,organic_search,debit_card
5211,5940,2025-01-25 22:28:26,completed,email,debit_card
5212,8191,2025-08-05 00:00:00,completed,direct,bank_transfer
5213,6931,2025-12-25 00:00:00,completed,referral,credit_card
5214,601,2024-09-12 16:37:09,cancelled,direct,bank_transfer
5215,1104,2025-07-20 00:00:00,cancelled,organic_search,credit_card
5216,6008,2025-08-14 23:09:35,completed,email,paypal
5217,2243,2025-05-29 00:00:00,completed,direct,paypal
5218,5403,2024-04-17 00:00:00,completed,paid_search,credit_card
5219,7334,2025-07-17 00:00:00,cancelled,organic_search,bank_transfer
5220,5336,2024-03-22 09:14:59,completed,organic_search,bank_transfer
5221,3826,2025-05-21 00:00:00,completed,organic_search,debit_card
5222,5969,2025-08-29 00:00:00,completed,social_media,paypal
5223,1376,2024-08-16 00:00:00,completed,paid_search,paypal
5224,6680,2025-10-31 00:00:00,completed,referral,credit_card
5225,6451,2024-02-11 00:00:00,completed,paid_search,bank_transfer
5226,4761,2025-11-01 00:00:00,completed,organic_search,credit_card
5227,2618,2025-02-08 22:02:31,completed,direct,bank_transfer
5228,7389,2024-08-22 00:00:00,completed,email,debit_card
5229,4727,2024-01-06 00:00:00,completed,paid_search,paypal
5230,582,2025-12-14 00:00:00,completed,organic_search,debit_card
5231,8500,2024-04-01 15:27:32,cancelled,referral,debit_card
5232,7089,2024-08-05 03:15:18,completed,organic_search,credit_card
5233,5373,2024-11-26 00:00:00,completed,social_media,paypal
5234,4028,2025-06-07 12:13:17,completed,direct,bank_transfer
5235,8856,2025-04-15 00:00:00,cancelled,social_media,bank_transfer
5236,7159,2024-05-24 00:00:00,completed,email,bank_transfer
5237,4940,2024-10-22 00:00:00,completed,organic_search,credit_card
5238,6046,2024-10-09 00:00:00,completed,organic_search,bank_transfer
5239,2639,2024-08-18 00:00:00,completed,paid_search,debit_card
5240,1859,2024-12-28 00:00:00,completed,paid_search,debit_card
5241,2564,2025-08-05 12:44:16,cancelled,organic_search,bank_transfer
5242,2741,2024-08-22 00:00:00,completed,organic_search,credit_card
5243,6838,2024-12-06 14:38:05,completed,direct,credit_card
5244,1345,2024-12-18 09:49:46,completed,organic_search,debit_card
5245,7181,2025-12-23 00:00:00,cancelled,organic_search,debit_card
5246,4843,2025-12-15 00:00:00,completed,organic_search,bank_transfer
5247,3549,2025-10-06 00:00:00,completed,paid_search,debit_card
5248,2802,2024-09-13 00:00:00,completed,referral,debit_card
5249,4749,2024-03-27 00:00:00,completed,referral,bank_transfer
5250,2947,2024-11-09 00:00:00,completed,paid_search,bank_transfer
5251,3963,2024-04-10 00:00:00,completed,organic_search,bank_transfer
5252,6833,2025-03-18 22:42:56,completed,paid_search,debit_card
5253,5771,2025-09-23 00:00:00,completed,direct,paypal
5254,6913,2025-07-11 00:00:00,completed,referral,credit_card
5255,6581,2025-01-11 00:00:00,completed,email,credit_card
5256,7547,2024-03-12 00:00:00,completed,referral,debit_card
5257,1915,2025-07-25 00:00:00,completed,direct,debit_card
5258,-1,2024-11-07 00:00:00,completed,email,credit_card
5259,-1,2024-03-19 00:00:00,cancelled,social_media,bank_transfer
5260,6631,2025-04-08 00:00:00,completed,paid_search,credit_card
5261,6269,2024-01-14 00:00:00,returned,direct,bank_transfer
5262,5229,2024-12-27 00:00:00,completed,referral,credit_card
5263,-1,2024-11-16 00:00:00,completed,email,debit_card
5264,2051,2025-07-29 00:00:00,completed,direct,bank_transfer
5265,3894,2025-09-15 00:00:00,completed,organic_search,paypal
5266,1239,2024-02-11 00:00:00,completed,direct,paypal
5267,1722,2025-10-13 07:21:09,completed,social_media,credit_card
5268,6581,2024-10-25 00:00:00,completed,organic_search,paypal
5269,49,2025-01-27 00:00:00,completed,organic_search,bank_transfer
5270,8230,2025-08-21 00:00:00,cancelled,social_media,paypal
5271,5838,2025-07-29 00:00:00,completed,direct,bank_transfer
5272,4060,2025-12-27 00:00:00,completed,referral,debit_card
5273,3067,2024-08-29 19:06:42,completed,organic_search,paypal
5274,1222,2025-07-07 00:00:00,completed,referral,bank_transfer
5275,8526,2025-05-30 00:00:00,returned,social_media,paypal
5276,6579,2025-11-30 00:00:00,completed,paid_search,paypal
5277,3104,2024-06-23 06:04:23,completed,email,credit_card
5278,695,2025-06-09 00:00:00,completed,paid_search,debit_card
5279,3015,2025-05-02 00:00:00,completed,paid_search,bank_transfer
5280,1752,2024-10-10 00:00:00,completed,email,credit_card
5281,7271,2025-02-21 00:00:00,returned,email,paypal
5282,6643,2024-11-18 00:00:00,completed,direct,bank_transfer
5283,4599,2025-10-05 00:00:00,completed,organic_search,bank_transfer
5284,8196,2025-11-19 00:00:00,completed,social_media,bank_transfer
5285,1710,2025-05-03 04:47:55,completed,referral,credit_card
5286,4174,2025-06-15 05:36:31,cancelled,email,paypal
5287,6575,2025-03-28 00:00:00,completed,email,paypal
5288,662,2024-08-03 00:00:00,returned,paid_search,bank_transfer
5289,3434,2024-09-05 14:23:12,completed,direct,bank_transfer
5290,5286,2025-03-07 00:00:00,completed,paid_search,bank_transfer
5291,3378,2024-11-05 00:00:00,completed,referral,credit_card
5292,4439,2024-07-19 23:21:54,completed,referral,bank_transfer
5293,5607,2025-03-16 00:00:00,completed,social_media,credit_card
5294,3394,2024-12-11 00:00:00,cancelled,direct,bank_transfer
5295,1036,2024-09-27 02:55:15,completed,referral,bank_transfer
5296,1345,2025-02-11 20:43:33,returned,paid_search,paypal
5297,4877,2024-05-31 00:00:00,completed,referral,debit_card
5298,1653,2025-05-12 00:00:00,completed,organic_search,credit_card
5299,8230,2025-11-11 14:52:30,completed,email,credit_card
5300,7717,2025-08-08 00:00:00,returned,organic_search,credit_card
5301,3220,2024-05-05 00:00:00,completed,email,debit_card
5302,7687,2025-09-21 00:29:43,completed,paid_search,debit_card
5303,4925,2025-10-11 00:00:00,completed,social_media,credit_card
5304,1508,2025-09-16 19:42:01,completed,organic_search,debit_card
5305,5666,2024-05-12 00:00:00,returned,social_media,debit_card
5306,6288,2025-06-24 21:55:43,completed,paid_search,credit_card
5307,821,2025-10-26 00:00:00,completed,social_media,paypal
5308,2915,2025-05-08 18:52:46,completed,referral,debit_card
5309,53,2025-06-25 00:00:00,returned,referral,credit_card
5310,2934,2025-02-07 00:00:00,completed,organic_search,credit_card
5311,3103,2025-04-04 20:47:23,completed,paid_search,credit_card
5312,5810,2024-02-16 01:51:49,completed,direct,debit_card
5313,1890,2025-06-20 00:00:00,cancelled,referral,paypal
5314,302,2024-04-10 00:00:00,completed,direct,paypal
5315,2926,2025-01-16 00:00:00,cancelled,referral,debit_card
5316,7639,2024-10-24 00:00:00,completed,paid_search,debit_card
5317,3666,2025-04-16 00:00:00,completed,organic_search,debit_card
5318,3821,2024-05-31 00:00:00,completed,email,paypal
5319,4330,2025-07-28 00:00:00,completed,referral,paypal
5320,6949,2025-03-10 00:00:00,completed,social_media,debit_card
5321,4436,2024-06-30 00:00:00,completed,paid_search,paypal
5322,895,2024-05-03 00:00:00,completed,referral,bank_transfer
5323,1950,2024-06-13 00:00:00,completed,referral,bank_transfer
5324,1782,2025-11-15 00:00:00,completed,direct,credit_card
5325,4703,2025-04-03 00:00:00,completed,social_media,bank_transfer
5326,300,2025-02-14 00:00:00,cancelled,paid_search,bank_transfer
5327,2666,2024-05-05 11:54:21,completed,social_media,bank_transfer
5328,5598,2025-06-28 00:00:00,completed,email,debit_card
5329,3270,2025-11-11 00:00:00,completed,paid_search,paypal
5330,6546,2025-10-23 00:00:00,completed,email,credit_card
5331,3601,2025-11-06 00:00:00,completed,email,bank_transfer
5332,-1,2024-03-04 00:00:00,completed,direct,paypal
5333,8906,2024-05-11 11:00:02,completed,email,credit_card
5334,7412,2024-06-03 00:00:00,completed,organic_search,paypal
5335,8806,2024-09-26 00:00:00,completed,referral,paypal
5336,1936,2024-03-06 00:00:00,cancelled,organic_search,paypal
5337,6939,2024-09-28 01:24:51,cancelled,direct,paypal
5338,2985,2024-12-15 00:00:00,completed,organic_search,bank_transfer
5339,6701,2025-11-12 00:00:00,returned,referral,debit_card
5340,3448,2025-05-31 00:00:00,completed,paid_search,credit_card
5341,2711,2025-10-27 00:00:00,completed,referral,credit_card
5342,8849,2025-08-10 00:00:00,completed,email,bank_transfer
5343,1984,2024-05-11 00:00:00,completed,email,paypal
5344,7005,2025-08-27 00:00:00,completed,direct,paypal
5345,6246,2024-10-10 00:00:00,cancelled,direct,paypal
5346,2829,2025-06-20 00:00:00,completed,organic_search,bank_transfer
5347,4228,2024-11-23 00:00:00,completed,organic_search,bank_transfer
5348,1371,2025-12-31 00:00:00,completed,paid_search,paypal
5349,8523,2024-10-01 21:07:25,completed,organic_search,credit_card
5350,8936,2024-10-14 00:00:00,completed,paid_search,bank_transfer
5351,6769,2025-12-06 00:00:00,completed,organic_search,paypal
5352,7852,2024-04-02 00:00:00,completed,direct,debit_card
5353,806,2025-07-31 00:00:00,completed,social_media,bank_transfer
5354,3544,2025-08-20 00:00:00,completed,social_media,bank_transfer
5355,3062,2025-10-27 00:00:00,cancelled,social_media,bank_transfer
5356,5217,2025-12-22 09:49:51,completed,direct,credit_card
5357,1741,2025-12-23 07:58:51,completed,organic_search,debit_card
5358,5203,2024-03-24 00:00:00,returned,organic_search,paypal
5359,6058,2025-10-19 00:00:00,completed,social_media,bank_transfer
5360,1283,2025-06-25 10:18:53,completed,email,credit_card
5361,1278,2025-06-26 00:00:00,completed,organic_search,paypal
5362,354,2024-05-26 00:00:00,completed,social_media,bank_transfer
5363,7028,2025-06-28 00:00:00,completed,social_media,debit_card
5364,3064,2025-12-25 00:00:00,cancelled,paid_search,credit_card
5365,2119,2025-11-29 15:57:08,completed,referral,paypal
5366,7185,2025-01-20 00:00:00,completed,referral,bank_transfer
5367,1373,2024-02-24 00:00:00,completed,social_media,debit_card
5368,3943,2024-12-04 23:44:01,completed,email,paypal
5369,6882,2025-10-22 00:00:00,completed,social_media,debit_card
5370,5306,2025-04-08 00:00:00,completed,social_media,paypal
5371,5112,2025-07-02 00:00:00,completed,referral,paypal
5372,1496,2024-12-03 00:00:00,completed,organic_search,credit_card
5373,1711,2025-01-08 02:25:15,cancelled,direct,bank_transfer
5374,5366,2025-02-16 15:31:42,cancelled,referral,credit_card
5375,239,2025-12-05 00:00:00,completed,email,paypal
5376,8042,2025-06-22 00:00:00,cancelled,email,paypal
5377,3236,2024-06-11 00:00:00,completed,direct,credit_card
5378,3837,2025-04-01 00:00:00,completed,social_media,paypal
5379,2429,2024-03-24 00:00:00,completed,email,bank_transfer
5380,8109,2025-12-21 00:00:00,completed,referral,credit_card
5381,5930,2024-12-03 00:00:00,completed,direct,bank_transfer
5382,4154,2025-02-23 00:00:00,cancelled,paid_search,bank_transfer
5383,5379,2024-11-30 10:45:18,completed,referral,debit_card
5384,3509,2025-07-21 00:00:00,completed,paid_search,paypal
5385,4302,2025-07-07 00:00:00,completed,direct,paypal
5386,3292,2025-08-13 00:00:00,completed,direct,bank_transfer
5387,3776,2024-05-10 00:00:00,completed,organic_search,paypal
5388,2920,2024-08-11 00:00:00,completed,email,credit_card
5389,756,2024-05-23 00:00:00,completed,paid_search,credit_card
5390,367,2025-07-02 05:32:38,completed,referral,paypal
5391,1649,2024-02-23 00:00:00,returned,email,paypal
5392,2368,2025-05-22 00:00:00,completed,social_media,paypal
5393,8233,2025-11-11 00:00:00,completed,social_media,paypal
5394,5635,2025-11-20 00:00:00,completed,organic_search,debit_card
5395,8845,2025-01-29 13:19:44,completed,organic_search,bank_transfer
5396,3139,2025-07-02 00:00:00,completed,social_media,debit_card
5397,3695,2024-04-05 11:09:57,cancelled,direct,credit_card
5398,6644,2025-07-13 00:00:00,cancelled,direct,bank_transfer
5399,5345,2025-10-19 00:00:00,completed,email,debit_card
5400,4888,2024-09-15 00:00:00,completed,social_media,debit_card
5401,5322,2025-03-01 00:00:00,completed,organic_search,bank_transfer
5402,5370,2025-10-29 07:06:58,completed,paid_search,credit_card
5403,7068,2025-11-15 00:00:00,completed,paid_search,credit_card
5404,6183,2024-09-14 00:00:00,completed,paid_search,credit_card
5405,8837,2025-04-19 00:00:00,completed,organic_search,debit_card
5406,8749,2024-07-29 10:16:03,cancelled,referral,paypal
5407,3896,2024-04-30 00:00:00,completed,referral,credit_card
5408,357,2025-11-29 08:11:10,completed,social_media,bank_transfer
5409,110,2025-10-18 00:00:00,completed,email,paypal
5410,1195,2025-09-12 17:41:10,cancelled,paid_search,paypal
5411,735,2024-03-05 00:00:00,completed,direct,paypal
5412,3441,2025-11-01 00:00:00,completed,referral,credit_card
5413,517,2025-01-19 00:00:00,completed,email,paypal
5414,5761,2024-11-23 10:36:28,completed,referral,bank_transfer
5415,1806,2025-04-16 00:00:00,cancelled,referral,bank_transfer
5416,4755,2024-04-20 00:00:00,completed,organic_search,credit_card
5417,1015,2025-09-09 00:00:00,returned,paid_search,credit_card
5418,7654,2025-05-12 00:00:00,completed,organic_search,paypal
5419,7204,2024-07-23 00:00:00,completed,direct,credit_card
5420,3557,2024-07-25 21:16:27,completed,direct,bank_transfer
5421,8437,2024-07-21 00:00:00,completed,social_media,debit_card
5422,1761,2024-03-14 08:11:12,completed,email,paypal
5423,7534,2025-05-15 00:00:00,completed,social_media,bank_transfer
5424,5039,2025-10-30 00:00:00,completed,social_media,paypal
5425,3046,2024-01-25 00:00:00,completed,direct,credit_card
5426,826,2024-03-05 16:20:35,completed,direct,paypal
5427,1626,2025-05-05 00:00:00,completed,direct,bank_transfer
5428,7982,2025-10-18 00:00:00,completed,social_media,bank_transfer
5429,5595,2024-11-15 00:00:00,completed,organic_search,credit_card
5430,2229,2024-11-27 00:00:00,completed,paid_search,bank_transfer
5431,4579,2025-05-21 00:00:00,completed,direct,bank_transfer
5432,1052,2024-10-10 00:00:00,completed,organic_search,bank_transfer
5433,971,2024-06-02 00:00:00,completed,email,paypal
5434,8403,2025-08-26 00:00:00,completed,direct,bank_transfer
5435,4224,2025-06-11 07:55:30,returned,paid_search,bank_transfer
5436,3334,2025-05-10 00:00:00,completed,paid_search,credit_card
5437,8760,2025-08-31 00:00:00,completed,social_media,credit_card
5438,3665,2025-07-16 00:00:00,completed,paid_search,credit_card
5439,3103,2024-11-08 00:00:00,completed,direct,debit_card
5440,2559,2024-11-29 00:00:00,completed,organic_search,bank_transfer
5441,5218,2024-05-24 00:00:00,completed,email,debit_card
5442,5155,2024-05-28 00:00:00,completed,email,paypal
5443,164,2025-07-17 00:00:00,completed,email,bank_transfer
5444,6054,2025-07-11 00:00:00,completed,email,debit_card
5445,7295,2025-12-18 00:00:00,completed,paid_search,bank_transfer
5446,5676,2025-06-13 00:00:00,completed,social_media,credit_card
5447,8045,2024-07-21 12:25:41,completed,organic_search,bank_transfer
5448,2596,2024-05-04 21:51:40,completed,email,paypal
5449,1822,2025-10-14 05:36:03,completed,organic_search,debit_card
5450,6453,2025-05-09 19:53:57,completed,social_media,credit_card
5451,1786,2025-06-06 00:00:00,completed,direct,bank_transfer
5452,893,2025-09-25 00:00:00,completed,email,bank_transfer
5453,947,2025-05-08 00:00:00,completed,social_media,bank_transfer
5454,7096,2025-10-26 00:00:00,completed,organic_search,paypal
5455,289,2024-03-13 00:00:00,completed,direct,paypal
5456,2711,2025-09-04 06:27:50,completed,direct,paypal
5457,1251,2025-11-04 01:51:53,completed,social_media,debit_card
5458,6977,2024-10-19 20:35:37,cancelled,paid_search,debit_card
5459,4655,2025-06-21 00:00:00,completed,direct,credit_card
5460,1942,2024-11-08 18:05:17,completed,paid_search,paypal
5461,6937,2025-12-16 00:00:00,completed,paid_search,bank_transfer
5462,6937,2024-02-15 00:00:00,completed,direct,debit_card
5463,4839,2025-05-10 00:00:00,completed,organic_search,bank_transfer
5464,2592,2024-07-03 00:00:00,completed,email,credit_card
5465,5392,2025-08-11 23:22:33,returned,social_media,paypal
5466,8613,2024-07-13 00:00:00,completed,direct,debit_card
5467,503,2024-07-09 00:00:00,completed,email,debit_card
5468,2514,2025-03-09 00:00:00,completed,email,credit_card
5469,2676,2025-11-30 00:00:00,completed,referral,paypal
5470,5825,2024-08-17 00:00:00,completed,social_media,credit_card
5471,6023,2024-06-11 04:16:35,completed,direct,debit_card
5472,1949,2025-11-09 00:00:00,completed,social_media,credit_card
5473,2041,2025-03-14 00:00:00,completed,direct,paypal
5474,8589,2025-11-29 19:05:02,completed,paid_search,paypal
5475,6991,2024-06-14 00:00:00,completed,organic_search,debit_card
5476,8618,2025-06-25 00:00:00,completed,social_media,credit_card
5477,7674,2024-09-05 00:00:00,completed,paid_search,bank_transfer
5478,3696,2024-06-24 00:00:00,completed,direct,credit_card
5479,1186,2025-07-22 00:00:00,completed,organic_search,paypal
5480,5802,2025-05-19 00:00:00,completed,paid_search,bank_transfer
5481,3249,2025-09-08 00:00:00,completed,referral,debit_card
5482,3925,2024-11-05 18:08:38,completed,paid_search,paypal
5483,3928,2025-01-28 17:50:37,completed,email,debit_card
5484,8643,2024-12-25 00:00:00,completed,social_media,credit_card
5485,674,2025-12-26 00:00:00,completed,direct,bank_transfer
5486,1835,2024-10-24 00:00:00,completed,direct,paypal
5487,5605,2024-10-26 00:00:00,completed,organic_search,debit_card
5488,8176,2024-11-30 00:00:00,completed,organic_search,bank_transfer
5489,8494,2025-04-29 00:00:00,completed,referral,debit_card
5490,5159,2024-09-22 00:00:00,completed,direct,debit_card
5491,344,2025-11-30 00:00:00,completed,organic_search,credit_card
5492,3345,2024-10-03 00:00:00,completed,paid_search,bank_transfer
5493,8501,2025-11-22 13:01:01,completed,paid_search,bank_transfer
5494,4620,2024-02-05 00:00:00,completed,email,debit_card
5495,6715,2025-07-03 22:49:49,cancelled,social_media,debit_card
5496,2534,2025-11-27 00:00:00,completed,organic_search,bank_transfer
5497,255,2024-07-06 00:00:00,completed,direct,credit_card
5498,5350,2025-12-20 15:56:47,completed,organic_search,paypal
5499,7724,2025-02-02 00:00:00,completed,email,bank_transfer
5500,-1,2025-12-12 00:00:00,completed,direct,debit_card
5501,7830,2025-07-17 00:00:00,completed,referral,debit_card
5502,5112,2024-10-31 00:00:00,completed,referral,paypal
5503,5612,2024-07-25 00:17:22,completed,direct,bank_transfer
5504,7625,2024-11-02 01:09:48,completed,social_media,debit_card
5505,202,2024-04-21 00:00:00,cancelled,organic_search,bank_transfer
5506,8781,2024-06-11 00:00:00,cancelled,paid_search,bank_transfer
5507,4912,2024-03-05 00:00:00,returned,referral,debit_card
5508,8783,2025-01-05 00:51:28,cancelled,referral,debit_card
5509,7057,2025-10-04 00:00:00,completed,paid_search,paypal
5510,1467,2024-06-08 00:00:00,completed,referral,debit_card
5511,1568,2024-05-28 00:00:00,completed,paid_search,bank_transfer
5512,3260,2025-06-23 18:20:23,cancelled,email,bank_transfer
5513,2485,2024-08-03 00:00:00,completed,direct,credit_card
5514,4046,2024-04-26 14:30:33,completed,referral,bank_transfer
5515,5568,2024-07-04 00:00:00,completed,referral,debit_card
5516,4025,2025-12-03 16:08:12,completed,referral,debit_card
5517,556,2025-10-19 00:00:00,completed,referral,credit_card
5518,9000,2024-11-30 18:03:20,completed,social_media,paypal
5519,3922,2025-07-02 00:00:00,completed,referral,debit_card
5520,7868,2025-04-10 17:13:13,completed,social_media,paypal
5521,723,2025-07-18 00:00:00,completed,direct,bank_transfer
5522,7496,2025-07-21 00:00:00,completed,paid_search,credit_card
5523,1646,2025-06-13 00:00:00,completed,direct,credit_card
5524,6287,2024-03-10 00:00:00,cancelled,direct,debit_card
5525,6130,2024-02-22 06:09:48,completed,email,bank_transfer
5526,8427,2025-04-02 00:00:00,cancelled,email,paypal
5527,2978,2025-11-20 00:00:00,completed,referral,bank_transfer
5528,1063,2025-03-05 00:00:00,completed,direct,credit_card
5529,7997,2025-10-25 17:51:14,completed,organic_search,paypal
5530,3070,2025-12-28 00:00:00,returned,social_media,credit_card
5531,2188,2024-06-30 00:00:00,cancelled,email,credit_card
5532,4487,2025-07-28 00:00:00,completed,direct,debit_card
5533,1401,2025-07-15 00:00:00,completed,social_media,credit_card
5534,2767,2025-12-24 00:00:00,completed,direct,bank_transfer
5535,3555,2025-12-26 00:00:00,completed,email,debit_card
5536,2606,2025-07-24 23:19:45,completed,referral,debit_card
5537,4157,2024-09-14 00:00:00,completed,email,bank_transfer
5538,3550,2025-05-10 00:00:00,completed,referral,paypal
5539,7153,2024-05-05 13:32:27,completed,direct,paypal
5540,8498,2025-09-24 00:00:00,completed,social_media,paypal
5541,994,2025-11-28 00:00:00,completed,referral,bank_transfer
5542,7616,2024-12-14 00:00:00,completed,referral,paypal
5543,8604,2025-06-14 00:00:00,completed,email,paypal
5544,6368,2025-01-12 16:57:41,completed,paid_search,debit_card
5545,-1,2025-01-19 00:00:00,completed,email,bank_transfer
5546,3101,2024-05-11 00:00:00,returned,email,paypal
5547,7680,2025-09-13 00:00:00,returned,organic_search,debit_card
5548,6234,2025-08-12 00:00:00,completed,email,bank_transfer
5549,3000,2025-12-10 05:24:27,completed,referral,paypal
5550,6519,2024-07-12 00:00:00,completed,organic_search,credit_card
5551,4718,2025-11-14 00:00:00,completed,paid_search,debit_card
5552,1792,2025-08-28 00:00:00,completed,paid_search,paypal
5553,1649,2024-09-22 00:00:00,cancelled,social_media,paypal
5554,6585,2024-03-26 00:00:00,completed,email,bank_transfer
5555,6579,2024-10-05 23:16:53,completed,email,credit_card
5556,4908,2025-11-29 00:00:00,completed,direct,bank_transfer
5557,4634,2025-06-16 00:00:00,cancelled,direct,bank_transfer
5558,1704,2025-08-17 00:00:00,completed,organic_search,bank_transfer
5559,3961,2024-09-26 00:00:00,completed,paid_search,paypal
5560,8054,2025-08-16 00:00:00,completed,paid_search,debit_card
5561,7905,2024-02-08 22:03:15,completed,direct,credit_card
5562,6122,2024-10-12 00:00:00,returned,direct,paypal
5563,-1,2025-06-12 00:00:00,completed,social_media,credit_card
5564,8256,2024-06-13 00:00:00,completed,paid_search,bank_transfer
5565,1392,2025-10-20 00:00:00,cancelled,social_media,bank_transfer
5566,3666,2024-09-07 00:00:00,completed,organic_search,bank_transfer
5567,1280,2025-06-30 00:00:00,completed,organic_search,credit_card
